Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
126,0.674787,0.331227,0.673238,0.336676,0.671173,0.342442,0.673307,0.278991,0.675919,0.209656,0.595286,0.329547,0.60154,0.334641,0.612686,0.340683,0.623579,0.277261,0.640671,0.211025,0.741745,0.213327,0.736732,0.198735,0.726604,0.158376,0.712957,0.104621,0.6839,0.0950288,0.576237,0.204525,0.584112,0.191524,0.606368,0.153105,0.635418,0.101703,0.665448,0.0950331,0.685317,0.0244648,0.679008,0.0672552,0.677379,0.0881521,0.67758,0.107449,0.67238,0.13969,0.668437,0.159296,0.665233,0.174683,0.663447,0.198096,0.659987,0.206339,0.672067,0.0510066,0.668402,0.0455853,0.681282,0.0457064,0.660988,0.0532672,0.698304,0.0536005,0.606782,0.352679,0.616764,0.350815,0.675422,0.354626,0.66412,0.352637,0.596322,0.340381,0.606034,0.338628,0.678106,0.342528,0.667142,0.340665,0.590285,0.333183,0.599844,0.331492,0.679847,0.334888,0.669071,0.333098,0.635418,0.101703,0.606368,0.153105,0.584112,0.191524,0.712957,0.104621,0.726604,0.158376,0.736732,0.198735,0.640671,0.211025,0.623579,0.277261,0.612686,0.340683,0.60154,0.334641,0.675919,0.209656,0.673307,0.278991,0.671173,0.342442,0.673238,0.336676,
127,0.674786,0.331225,0.673236,0.336668,0.671167,0.342436,0.673346,0.278979,0.675981,0.209618,0.595279,0.329557,0.601545,0.334647,0.612716,0.340687,0.623634,0.277265,0.640748,0.211015,0.741809,0.213302,0.73678,0.198724,0.72666,0.158349,0.712998,0.104584,0.683945,0.0950073,0.576321,0.204556,0.584192,0.191546,0.606437,0.1531,0.635468,0.101711,0.665503,0.0950258,0.685416,0.0244545,0.679071,0.0672447,0.677435,0.0881403,0.677658,0.107437,0.672462,0.139674,0.668516,0.159278,0.66531,0.174663,0.663533,0.198073,0.660062,0.206316,0.672169,0.0510104,0.668503,0.0455782,0.681384,0.0457149,0.661065,0.0532357,0.698385,0.0536146,0.606811,0.352684,0.616788,0.350817,0.67542,0.354618,0.664118,0.352632,0.596328,0.34039,0.606035,0.338634,0.678107,0.342518,0.667142,0.340657,0.590279,0.333194,0.599834,0.331501,0.679847,0.334885,0.66907,0.333098,0.635468,0.101711,0.606437,0.1531,0.584192,0.191546,0.712998,0.104584,0.72666,0.158349,0.73678,0.198724,0.640748,0.211015,0.623634,0.277265,0.612716,0.340687,0.601545,0.334647,0.675981,0.209618,0.673346,0.278979,0.671167,0.342436,0.673236,0.336668,
128,0.674787,0.331231,0.673237,0.336667,0.67117,0.342437,0.673351,0.278966,0.676057,0.209589,0.595275,0.329567,0.601551,0.334658,0.61274,0.340698,0.623698,0.277281,0.640828,0.211005,0.741866,0.213287,0.736831,0.198714,0.726709,0.15832,0.713044,0.104556,0.68399,0.0949862,0.576408,0.204572,0.58426,0.191553,0.606495,0.153103,0.635511,0.101708,0.665549,0.0950103,0.685513,0.0244416,0.67913,0.0672289,0.67748,0.0881231,0.677707,0.107419,0.672518,0.139653,0.668578,0.159256,0.665375,0.17464,0.663609,0.19805,0.66014,0.206295,0.672266,0.0509971,0.668599,0.0455576,0.681481,0.0457092,0.661139,0.0531996,0.698462,0.0536215,0.606836,0.352697,0.616809,0.350826,0.675417,0.354621,0.664116,0.35263,0.596336,0.340402,0.60604,0.338642,0.678105,0.342519,0.667141,0.340654,0.590276,0.333206,0.599828,0.331509,0.679845,0.334894,0.669069,0.333102,0.635511,0.101708,0.606495,0.153103,0.58426,0.191553,0.713044,0.104556,0.726709,0.15832,0.736831,0.198714,0.640828,0.211005,0.623698,0.277281,0.61274,0.340698,0.601551,0.334658,0.676057,0.209589,0.673351,0.278966,0.67117,0.342437,0.673237,0.336667,
129,0.674791,0.331232,0.673244,0.33666,0.67118,0.342433,0.673377,0.278955,0.676104,0.209538,0.59527,0.329586,0.601561,0.334672,0.612775,0.340704,0.623747,0.277285,0.640891,0.21098,0.741922,0.213271,0.736884,0.198717,0.726757,0.158279,0.713092,0.104516,0.684037,0.0949656,0.57648,0.204583,0.584322,0.191555,0.60656,0.153087,0.635566,0.101714,0.665604,0.0950011,0.685587,0.0244324,0.679187,0.0672203,0.677536,0.0881134,0.67778,0.10741,0.672591,0.139637,0.668647,0.159234,0.66544,0.174613,0.66368,0.198019,0.6602,0.206259,0.672361,0.0510068,0.668688,0.0455582,0.681573,0.0457198,0.661202,0.0531785,0.698533,0.0536299,0.606871,0.352706,0.616839,0.350832,0.675421,0.354617,0.66412,0.352621,0.596346,0.340418,0.606046,0.338656,0.678109,0.342514,0.667145,0.340645,0.590273,0.333227,0.59982,0.331527,0.679848,0.334898,0.669072,0.333102,0.635566,0.101714,0.60656,0.153087,0.584322,0.191555,0.713092,0.104516,0.726757,0.158279,0.736884,0.198717,0.640891,0.21098,0.623747,0.277285,0.612775,0.340704,0.601561,0.334672,0.676104,0.209538,0.673377,0.278955,0.67118,0.342433,0.673244,0.33666,
130,0.674793,0.331236,0.673242,0.336659,0.671172,0.342434,0.673415,0.27895,0.676149,0.209503,0.595259,0.329584,0.601559,0.334668,0.612788,0.340698,0.6238,0.277284,0.640961,0.210991,0.74197,0.213266,0.736936,0.198712,0.72681,0.158254,0.713152,0.104476,0.684088,0.0949513,0.576562,0.204581,0.584364,0.191552,0.606609,0.153091,0.635627,0.101724,0.665663,0.0949933,0.685641,0.0244231,0.679242,0.0672043,0.677597,0.0880957,0.677856,0.107387,0.672674,0.139621,0.668728,0.159222,0.665517,0.174604,0.663769,0.198008,0.660269,0.206248,0.672461,0.0509761,0.668776,0.0455319,0.681665,0.0456936,0.661258,0.053162,0.698602,0.0536141,0.606889,0.352702,0.616852,0.350822,0.675407,0.354619,0.664107,0.352618,0.596347,0.340417,0.606043,0.338649,0.678104,0.342514,0.667141,0.340639,0.590264,0.333227,0.599808,0.331522,0.679848,0.334906,0.669073,0.333104,0.635627,0.101724,0.606609,0.153091,0.584364,0.191552,0.713152,0.104476,0.72681,0.158254,0.736936,0.198712,0.640961,0.210991,0.6238,0.277284,0.612788,0.340698,0.601559,0.334668,0.676149,0.209503,0.673415,0.27895,0.671172,0.342434,0.673242,0.336659,
131,0.674793,0.331243,0.673243,0.336657,0.67117,0.342427,0.673444,0.278932,0.6762,0.209461,0.595249,0.32959,0.601559,0.334672,0.612807,0.340698,0.62384,0.277287,0.641018,0.210966,0.741996,0.213274,0.737001,0.198712,0.726864,0.158213,0.713203,0.104439,0.684139,0.0949362,0.576611,0.204559,0.584423,0.191542,0.60666,0.15308,0.635671,0.101716,0.665712,0.09498,0.685704,0.0244132,0.679295,0.0671976,0.677643,0.0880876,0.6779,0.10738,0.672718,0.139606,0.668775,0.159202,0.665566,0.17458,0.663824,0.197981,0.660323,0.206216,0.672538,0.0510019,0.66885,0.0455453,0.68174,0.0457165,0.661315,0.0531448,0.698663,0.0536249,0.606908,0.352705,0.616868,0.350821,0.675409,0.354613,0.664108,0.352614,0.596349,0.340423,0.606041,0.338651,0.678106,0.342512,0.667143,0.340639,0.590255,0.333235,0.599796,0.331527,0.679849,0.334912,0.669074,0.333113,0.635671,0.101716,0.60666,0.15308,0.584423,0.191542,0.713203,0.104439,0.726864,0.158213,0.737001,0.198712,0.641018,0.210966,0.62384,0.277287,0.612807,0.340698,0.601559,0.334672,0.6762,0.209461,0.673444,0.278932,0.67117,0.342427,0.673243,0.336657,
132,0.674797,0.331248,0.673246,0.336657,0.671175,0.342429,0.673455,0.278933,0.676262,0.209443,0.59523,0.329595,0.601553,0.33467,0.612826,0.340688,0.623876,0.277277,0.64109,0.210964,0.742056,0.213273,0.737052,0.198708,0.72693,0.158214,0.713232,0.104409,0.684182,0.0949091,0.576665,0.204534,0.584477,0.191518,0.606703,0.153079,0.635718,0.101709,0.665761,0.0949611,0.685766,0.0243934,0.679344,0.0671764,0.677692,0.0880649,0.677961,0.107355,0.672784,0.13958,0.668842,0.159177,0.665633,0.174558,0.6639,0.19796,0.660394,0.206203,0.672616,0.050993,0.668924,0.0455305,0.681815,0.0457088,0.66137,0.0531154,0.698723,0.053616,0.606925,0.352697,0.61688,0.350812,0.675406,0.354616,0.664107,0.352612,0.596344,0.340422,0.606031,0.33865,0.678106,0.342514,0.667144,0.340636,0.590238,0.333242,0.599774,0.331533,0.67985,0.33492,0.669075,0.333115,0.635718,0.101709,0.606703,0.153079,0.584477,0.191518,0.713232,0.104409,0.72693,0.158214,0.737052,0.198708,0.64109,0.210964,0.623876,0.277277,0.612826,0.340688,0.601553,0.33467,0.676262,0.209443,0.673455,0.278933,0.671175,0.342429,0.673246,0.336657,
133,0.674797,0.331249,0.673246,0.336653,0.671171,0.342424,0.673476,0.278922,0.676321,0.209394,0.595208,0.329595,0.601543,0.334668,0.612836,0.340683,0.623898,0.277276,0.641164,0.210952,0.742106,0.213292,0.737114,0.198712,0.726983,0.158186,0.713271,0.104387,0.684218,0.0948969,0.57671,0.20451,0.584519,0.191495,0.606751,0.153069,0.635769,0.101711,0.6658,0.0949579,0.685829,0.0243899,0.679387,0.0671681,0.677729,0.0880546,0.67801,0.107342,0.672847,0.139568,0.668911,0.159165,0.665703,0.174543,0.663981,0.19794,0.660465,0.206176,0.672686,0.0509827,0.668992,0.0455177,0.681884,0.0457037,0.661422,0.0530967,0.698776,0.05362,0.606941,0.352695,0.616891,0.350802,0.675407,0.354611,0.664107,0.352609,0.596338,0.340423,0.606021,0.338643,0.678109,0.342509,0.667146,0.340634,0.59022,0.333245,0.599752,0.331528,0.679852,0.334921,0.669077,0.333119,0.635769,0.101711,0.606751,0.153069,0.584519,0.191495,0.713271,0.104387,0.726983,0.158186,0.737114,0.198712,0.641164,0.210952,0.623898,0.277276,0.612836,0.340683,0.601543,0.334668,0.676321,0.209394,0.673476,0.278922,0.671171,0.342424,0.673246,0.336653,
134,0.674803,0.33125,0.67325,0.33665,0.671173,0.342423,0.673479,0.278915,0.676373,0.209355,0.595192,0.329594,0.601534,0.334666,0.612839,0.340679,0.623935,0.277271,0.641231,0.210941,0.742167,0.213308,0.737164,0.198701,0.727042,0.158183,0.713313,0.104354,0.684271,0.0948762,0.576763,0.204483,0.584558,0.191457,0.606805,0.153042,0.635824,0.101694,0.665857,0.0949451,0.685889,0.0243789,0.679442,0.0671606,0.677785,0.0880454,0.678075,0.107334,0.672911,0.139551,0.668973,0.159142,0.665764,0.174517,0.664052,0.197913,0.660529,0.20615,0.672745,0.0510129,0.669052,0.0455356,0.681943,0.0457285,0.66148,0.0530833,0.698832,0.0536267,0.606946,0.352693,0.616892,0.350797,0.675406,0.35461,0.664107,0.352606,0.59633,0.340423,0.60601,0.33864,0.678111,0.342507,0.667149,0.34063,0.590205,0.333245,0.599734,0.331525,0.679856,0.334923,0.669082,0.333118,0.635824,0.101694,0.606805,0.153042,0.584558,0.191457,0.713313,0.104354,0.727042,0.158183,0.737164,0.198701,0.641231,0.210941,0.623935,0.277271,0.612839,0.340679,0.601534,0.334666,0.676373,0.209355,0.673479,0.278915,0.671173,0.342423,0.67325,0.33665,
135,0.674807,0.331252,0.673253,0.336649,0.671172,0.342424,0.673514,0.278911,0.676409,0.209332,0.595172,0.329597,0.601524,0.334665,0.612848,0.340669,0.623973,0.277261,0.641275,0.210923,0.742225,0.213339,0.737224,0.198705,0.72709,0.158173,0.713353,0.104341,0.684315,0.0948625,0.5768,0.204449,0.584592,0.191426,0.606857,0.153014,0.635885,0.101687,0.66591,0.0949358,0.685952,0.0243696,0.679495,0.0671513,0.677841,0.0880339,0.678144,0.107319,0.672975,0.139536,0.669031,0.159128,0.665816,0.174503,0.664103,0.197896,0.660572,0.206131,0.672792,0.0510277,0.669103,0.0455427,0.681991,0.0457408,0.661539,0.0530696,0.698882,0.0536281,0.606953,0.352685,0.616896,0.350788,0.675402,0.354611,0.664103,0.352604,0.59632,0.340423,0.605997,0.338639,0.678112,0.342506,0.66715,0.340626,0.590186,0.333249,0.599712,0.331529,0.679859,0.334927,0.669085,0.33312,0.635885,0.101687,0.606857,0.153014,0.584592,0.191426,0.713353,0.104341,0.72709,0.158173,0.737224,0.198705,0.641275,0.210923,0.623973,0.277261,0.612848,0.340669,0.601524,0.334665,0.676409,0.209332,0.673514,0.278911,0.671172,0.342424,0.673253,0.336649,
136,0.674811,0.331252,0.673256,0.336645,0.671173,0.342425,0.673521,0.278906,0.676464,0.209303,0.59515,0.329596,0.601511,0.334662,0.612849,0.340664,0.624001,0.277254,0.641344,0.210919,0.742285,0.213358,0.737283,0.198711,0.727141,0.158169,0.71339,0.104328,0.684355,0.0948495,0.576846,0.20441,0.584635,0.191382,0.606913,0.152984,0.635944,0.101673,0.665954,0.0949315,0.686023,0.0243658,0.679542,0.0671446,0.677883,0.0880252,0.678197,0.107308,0.673038,0.139523,0.669097,0.159115,0.665882,0.174489,0.664178,0.197881,0.660639,0.206114,0.672834,0.0510323,0.669154,0.0455411,0.682038,0.0457476,0.661597,0.0530531,0.69893,0.0536357,0.606957,0.352681,0.616895,0.350781,0.675404,0.354611,0.664106,0.352604,0.596308,0.340422,0.605982,0.338635,0.678117,0.342502,0.667155,0.340622,0.590165,0.33325,0.599688,0.331527,0.679863,0.334927,0.669089,0.33312,0.635944,0.101673,0.606913,0.152984,0.584635,0.191382,0.71339,0.104328,0.727141,0.158169,0.737283,0.198711,0.641344,0.210919,0.624001,0.277254,0.612849,0.340664,0.601511,0.334662,0.676464,0.209303,0.673521,0.278906,0.671173,0.342425,0.673256,0.336645,
137,0.674813,0.331246,0.673257,0.336638,0.671169,0.342425,0.673543,0.278902,0.676498,0.209283,0.59513,0.329592,0.6015,0.334656,0.612856,0.340655,0.624017,0.27725,0.641387,0.210906,0.742344,0.213391,0.737341,0.198718,0.727185,0.158158,0.71346,0.104313,0.684418,0.0948422,0.576873,0.204372,0.584668,0.191343,0.606969,0.152969,0.636024,0.101677,0.666019,0.0949202,0.686075,0.0243594,0.679604,0.067138,0.677948,0.0880161,0.678261,0.107295,0.673096,0.139511,0.66915,0.159102,0.665932,0.174477,0.664227,0.197866,0.660681,0.206099,0.672861,0.0510501,0.669188,0.045555,0.682068,0.0457589,0.661658,0.0530536,0.698976,0.0536285,0.606963,0.352673,0.616897,0.350772,0.675402,0.354609,0.664104,0.352602,0.596299,0.340417,0.605968,0.338628,0.678118,0.342494,0.667156,0.340614,0.590146,0.333246,0.599666,0.331522,0.679866,0.334921,0.669092,0.333115,0.636024,0.101677,0.606969,0.152969,0.584668,0.191343,0.71346,0.104313,0.727185,0.158158,0.737341,0.198718,0.641387,0.210906,0.624017,0.27725,0.612856,0.340655,0.6015,0.334656,0.676498,0.209283,0.673543,0.278902,0.671169,0.342425,0.673257,0.336638,
138,0.674814,0.331245,0.673259,0.336631,0.671172,0.342421,0.673552,0.278894,0.67655,0.209248,0.595107,0.329589,0.601485,0.334651,0.612854,0.340645,0.624048,0.277247,0.641451,0.210891,0.742388,0.213428,0.737413,0.198737,0.727238,0.158163,0.713498,0.104303,0.684473,0.0948197,0.576922,0.204348,0.584696,0.191295,0.607026,0.152933,0.63609,0.101659,0.66608,0.0949053,0.686135,0.0243451,0.679662,0.0671301,0.678009,0.0880059,0.678333,0.107286,0.673163,0.139492,0.669214,0.159078,0.665993,0.17445,0.664295,0.197839,0.660743,0.206073,0.672873,0.0511003,0.669214,0.0455884,0.682086,0.045798,0.661719,0.0530438,0.699017,0.0536346,0.606964,0.352666,0.616896,0.35076,0.6754,0.354605,0.664102,0.352594,0.596286,0.340414,0.605953,0.338621,0.678117,0.342489,0.667156,0.340605,0.590125,0.333246,0.599642,0.331516,0.679865,0.334922,0.669092,0.333112,0.63609,0.101659,0.607026,0.152933,0.584696,0.191295,0.713498,0.104303,0.727238,0.158163,0.737413,0.198737,0.641451,0.210891,0.624048,0.277247,0.612854,0.340645,0.601485,0.334651,0.67655,0.209248,0.673552,0.278894,0.671172,0.342421,0.673259,0.336631,
139,0.674814,0.331246,0.673259,0.336629,0.671172,0.342424,0.673562,0.278881,0.676582,0.209239,0.595088,0.329592,0.601475,0.334648,0.61286,0.34063,0.624062,0.277225,0.641484,0.210867,0.742431,0.213467,0.737483,0.198757,0.727296,0.158181,0.713543,0.104297,0.684527,0.0948131,0.576949,0.204312,0.584728,0.191255,0.60709,0.152907,0.636162,0.101647,0.666141,0.094898,0.686205,0.0243406,0.679723,0.0671247,0.678071,0.0879982,0.678401,0.107274,0.673224,0.139481,0.669268,0.159068,0.666041,0.17444,0.664333,0.197827,0.660777,0.206058,0.672876,0.0511166,0.669236,0.0455996,0.682099,0.0458103,0.661786,0.0530402,0.699058,0.0536336,0.606971,0.352654,0.616898,0.350747,0.675398,0.354607,0.664101,0.352595,0.596276,0.340412,0.60594,0.338619,0.678116,0.342487,0.667156,0.340601,0.590107,0.33325,0.59962,0.33152,0.679864,0.334925,0.669092,0.333113,0.636162,0.101647,0.60709,0.152907,0.584728,0.191255,0.713543,0.104297,0.727296,0.158181,0.737483,0.198757,0.641484,0.210867,0.624062,0.277225,0.61286,0.34063,0.601475,0.334648,0.676582,0.209239,0.673562,0.278881,0.671172,0.342424,0.673259,0.336629,
140,0.674819,0.331241,0.673261,0.336622,0.671169,0.342419,0.673584,0.278882,0.676612,0.209184,0.59507,0.329587,0.601462,0.334643,0.612857,0.340626,0.62409,0.277228,0.641542,0.210855,0.742471,0.213517,0.737552,0.198772,0.727334,0.158178,0.713605,0.104305,0.684588,0.0947969,0.576981,0.204271,0.584757,0.191213,0.607156,0.152875,0.636237,0.101632,0.666209,0.0948898,0.686274,0.0243348,0.679787,0.0671238,0.678139,0.0879946,0.678481,0.107271,0.673298,0.139468,0.669336,0.159049,0.666102,0.174416,0.664405,0.197798,0.660831,0.206026,0.672856,0.0511696,0.669241,0.0456384,0.682091,0.0458523,0.661856,0.053041,0.699092,0.0536426,0.606969,0.352651,0.616894,0.350741,0.675395,0.354601,0.664098,0.352589,0.596265,0.340409,0.605927,0.338612,0.678119,0.34248,0.667158,0.340594,0.590091,0.333246,0.599602,0.331514,0.679869,0.33492,0.669097,0.333108,0.636237,0.101632,0.607156,0.152875,0.584757,0.191213,0.713605,0.104305,0.727334,0.158178,0.737552,0.198772,0.641542,0.210855,0.62409,0.277228,0.612857,0.340626,0.601462,0.334643,0.676612,0.209184,0.673584,0.278882,0.671169,0.342419,0.673261,0.336622,
141,0.674815,0.331235,0.673259,0.336617,0.67117,0.342426,0.673597,0.278874,0.676651,0.209189,0.595054,0.329586,0.601452,0.334639,0.612857,0.340616,0.624108,0.277207,0.641586,0.210863,0.74253,0.213562,0.737602,0.198793,0.72738,0.158191,0.713676,0.104307,0.684653,0.0947914,0.577003,0.20423,0.584782,0.191179,0.607222,0.152854,0.636328,0.101627,0.666276,0.0948753,0.68633,0.024326,0.679853,0.0671121,0.678208,0.0879799,0.678546,0.10725,0.673355,0.139453,0.669388,0.159039,0.666151,0.174412,0.664454,0.197796,0.660875,0.206029,0.672835,0.0511745,0.669242,0.0456435,0.682081,0.0458507,0.661922,0.0530426,0.699124,0.0536235,0.606968,0.352643,0.616891,0.350732,0.675394,0.354605,0.664097,0.352591,0.596255,0.340405,0.605914,0.338609,0.678116,0.342474,0.667156,0.340587,0.590074,0.333246,0.599584,0.331513,0.679865,0.334915,0.669092,0.333101,0.636328,0.101627,0.607222,0.152854,0.584782,0.191179,0.713676,0.104307,0.72738,0.158191,0.737602,0.198793,0.641586,0.210863,0.624108,0.277207,0.612857,0.340616,0.601452,0.334639,0.676651,0.209189,0.673597,0.278874,0.67117,0.342426,0.673259,0.336617,
142,0.674819,0.331248,0.673263,0.336624,0.671169,0.342428,0.673617,0.278885,0.676685,0.209143,0.595045,0.329599,0.601448,0.334649,0.612862,0.34062,0.624118,0.277204,0.641636,0.210841,0.742608,0.213598,0.737641,0.19882,0.727407,0.158195,0.713741,0.104309,0.684728,0.0947701,0.577018,0.204187,0.584816,0.191149,0.6073,0.152813,0.636401,0.101597,0.666353,0.0948564,0.686406,0.024313,0.679927,0.067111,0.678283,0.0879763,0.67862,0.107251,0.673413,0.139435,0.669441,0.159011,0.666199,0.174378,0.66451,0.197759,0.660922,0.205994,0.672789,0.0512628,0.669231,0.0457075,0.682053,0.0459198,0.662002,0.0530432,0.699155,0.0536381,0.606974,0.352649,0.616895,0.350737,0.675399,0.354608,0.664102,0.352598,0.596251,0.340416,0.605909,0.338618,0.678122,0.34248,0.667161,0.340597,0.590066,0.333259,0.599574,0.331525,0.67987,0.334927,0.669097,0.333117,0.636401,0.101597,0.6073,0.152813,0.584816,0.191149,0.713741,0.104309,0.727407,0.158195,0.737641,0.19882,0.641636,0.210841,0.624118,0.277204,0.612862,0.34062,0.601448,0.334649,0.676685,0.209143,0.673617,0.278885,0.671169,0.342428,0.673263,0.336624,
143,0.674815,0.331234,0.673259,0.336608,0.671166,0.342418,0.673621,0.278866,0.676736,0.209122,0.595025,0.329579,0.601429,0.33463,0.612843,0.340603,0.624151,0.277199,0.641687,0.210818,0.742657,0.213643,0.737695,0.198844,0.727439,0.158208,0.713798,0.104329,0.684782,0.0947602,0.577046,0.204149,0.584838,0.191115,0.607358,0.152791,0.636472,0.101581,0.666408,0.0948439,0.686487,0.0243061,0.679989,0.067103,0.678337,0.0879654,0.678672,0.107236,0.673463,0.13942,0.66949,0.158996,0.666249,0.174362,0.664558,0.197742,0.660971,0.205974,0.672746,0.0512808,0.669222,0.0457185,0.682028,0.045934,0.662075,0.0530352,0.69918,0.0536374,0.606964,0.352633,0.616884,0.350713,0.675395,0.354596,0.664098,0.352586,0.596237,0.3404,0.605894,0.338595,0.678118,0.342463,0.667158,0.340579,0.590049,0.333243,0.599556,0.331502,0.679865,0.334913,0.669093,0.333103,0.636472,0.101581,0.607358,0.152791,0.584838,0.191115,0.713798,0.104329,0.727439,0.158208,0.737695,0.198844,0.641687,0.210818,0.624151,0.277199,0.612843,0.340603,0.601429,0.33463,0.676736,0.209122,0.673621,0.278866,0.671166,0.342418,0.673259,0.336608,
144,0.674809,0.331232,0.673255,0.336604,0.671163,0.34242,0.67363,0.278857,0.676774,0.209108,0.595014,0.329579,0.601422,0.334625,0.612843,0.34059,0.62418,0.27719,0.641731,0.2108,0.742723,0.213685,0.737732,0.198865,0.727467,0.158229,0.71387,0.104344,0.684849,0.0947504,0.577063,0.204109,0.584861,0.191082,0.607417,0.152773,0.636555,0.101569,0.666479,0.094831,0.686555,0.0242964,0.680057,0.0670924,0.678409,0.0879521,0.678747,0.107218,0.673532,0.139405,0.669553,0.158983,0.666307,0.17435,0.664609,0.197729,0.661016,0.205959,0.672706,0.0512954,0.669212,0.0457299,0.682003,0.045941,0.662148,0.0530352,0.699209,0.0536234,0.606965,0.352622,0.616883,0.350702,0.675393,0.354596,0.664096,0.352586,0.596232,0.340396,0.605886,0.33859,0.678114,0.342458,0.667154,0.340574,0.590039,0.333243,0.599545,0.331501,0.679859,0.334912,0.669087,0.333102,0.636555,0.101569,0.607417,0.152773,0.584861,0.191082,0.71387,0.104344,0.727467,0.158229,0.737732,0.198865,0.641731,0.2108,0.62418,0.27719,0.612843,0.34059,0.601422,0.334625,0.676774,0.209108,0.67363,0.278857,0.671163,0.34242,0.673255,0.336604,
145,0.674808,0.331231,0.673254,0.336599,0.671161,0.342418,0.673653,0.278845,0.676815,0.209097,0.594999,0.329575,0.60141,0.334617,0.612831,0.340574,0.624201,0.277172,0.641777,0.210789,0.742773,0.213718,0.737773,0.198896,0.72751,0.158259,0.713928,0.104359,0.684915,0.0947376,0.577077,0.204065,0.584887,0.191052,0.607474,0.152757,0.636629,0.101552,0.666546,0.0948149,0.686619,0.0242833,0.680122,0.0670832,0.678474,0.0879397,0.678811,0.107203,0.673591,0.139388,0.669609,0.158968,0.666359,0.174337,0.66466,0.197715,0.661062,0.205947,0.672655,0.05134,0.669194,0.0457619,0.681968,0.0459732,0.662219,0.0530321,0.69923,0.0536201,0.606967,0.352611,0.616884,0.350681,0.675393,0.354593,0.664096,0.352584,0.596225,0.340393,0.605879,0.338577,0.678114,0.342452,0.667154,0.340571,0.590028,0.333244,0.599532,0.331493,0.679859,0.334909,0.669086,0.333101,0.636629,0.101552,0.607474,0.152757,0.584887,0.191052,0.713928,0.104359,0.72751,0.158259,0.737773,0.198896,0.641777,0.210789,0.624201,0.277172,0.612831,0.340574,0.60141,0.334617,0.676815,0.209097,0.673653,0.278845,0.671161,0.342418,0.673254,0.336599,
146,0.674807,0.331235,0.673253,0.336596,0.67116,0.342408,0.673665,0.278835,0.676862,0.209057,0.594992,0.329574,0.601404,0.334612,0.612826,0.340564,0.624213,0.277159,0.641835,0.210774,0.742825,0.213746,0.73781,0.198916,0.727543,0.158295,0.713983,0.104374,0.68498,0.0947186,0.577102,0.204021,0.584907,0.191019,0.60753,0.152731,0.636695,0.101523,0.666609,0.0947939,0.686695,0.0242682,0.680187,0.0670727,0.678533,0.0879265,0.678865,0.107189,0.67364,0.139367,0.669659,0.158944,0.66641,0.17431,0.66472,0.197687,0.661117,0.20592,0.672606,0.051385,0.66918,0.0457918,0.681936,0.0460073,0.662294,0.0530225,0.699254,0.0536211,0.606966,0.352603,0.616882,0.35067,0.675388,0.354585,0.664092,0.352573,0.596221,0.34039,0.605874,0.338571,0.678111,0.342451,0.667152,0.340566,0.590022,0.333244,0.599526,0.33149,0.679857,0.334916,0.669085,0.333104,0.636695,0.101523,0.60753,0.152731,0.584907,0.191019,0.713983,0.104374,0.727543,0.158295,0.73781,0.198916,0.641835,0.210774,0.624213,0.277159,0.612826,0.340564,0.601404,0.334612,0.676862,0.209057,0.673665,0.278835,0.67116,0.342408,0.673253,0.336596,
147,0.674807,0.331226,0.673252,0.336589,0.671156,0.342411,0.673686,0.278826,0.676898,0.209054,0.594983,0.329563,0.601396,0.334599,0.612819,0.340547,0.624226,0.277135,0.641875,0.210763,0.742867,0.213773,0.737848,0.19894,0.727581,0.15833,0.714049,0.104387,0.685044,0.0947085,0.5771,0.203962,0.584932,0.190987,0.607589,0.152719,0.636771,0.101501,0.666674,0.0947769,0.686753,0.0242568,0.68025,0.0670585,0.678598,0.0879092,0.678926,0.107166,0.673697,0.139349,0.669713,0.158929,0.66646,0.1743,0.664764,0.197677,0.661157,0.205912,0.67257,0.0513888,0.669171,0.045795,0.681913,0.046005,0.662361,0.05302,0.699278,0.0536014,0.606964,0.352589,0.61688,0.35065,0.675385,0.354586,0.66409,0.352575,0.596216,0.34038,0.605868,0.338556,0.678111,0.342442,0.667151,0.340558,0.590015,0.333236,0.599518,0.331477,0.679857,0.334907,0.669085,0.333096,0.636771,0.101501,0.607589,0.152719,0.584932,0.190987,0.714049,0.104387,0.727581,0.15833,0.737848,0.19894,0.641875,0.210763,0.624226,0.277135,0.612819,0.340547,0.601396,0.334599,0.676898,0.209054,0.673686,0.278826,0.671156,0.342411,0.673252,0.336589,
