Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
279,0.615548,0.400654,0.606768,0.402652,0.592092,0.403384,0.603357,0.346371,0.606626,0.286797,0.567663,0.373716,0.563133,0.377052,0.55542,0.380329,0.569193,0.330704,0.579313,0.279644,0.665824,0.290204,0.66026,0.279015,0.645483,0.248686,0.632139,0.201417,0.610919,0.189588,0.53845,0.262733,0.542238,0.253101,0.553014,0.225066,0.571548,0.187066,0.596628,0.186347,0.61384,0.131031,0.607456,0.165631,0.602972,0.1823,0.597314,0.197524,0.593813,0.22378,0.59286,0.24003,0.592645,0.252948,0.589462,0.272236,0.591696,0.279589,0.614329,0.154026,0.608845,0.148483,0.619549,0.150207,0.594842,0.152125,0.62578,0.157208,0.549853,0.388127,0.558246,0.391063,0.593921,0.415474,0.587172,0.41066,0.55841,0.379731,0.566616,0.382528,0.609442,0.40926,0.602647,0.404624,0.563273,0.374699,0.57137,0.377416,0.618585,0.405397,0.611762,0.400865,0.571548,0.187066,0.553014,0.225066,0.542238,0.253101,0.632139,0.201417,0.645483,0.248686,0.66026,0.279015,0.579313,0.279644,0.569193,0.330704,0.55542,0.380329,0.563133,0.377052,0.606626,0.286797,0.603357,0.346371,0.592092,0.403384,0.606768,0.402652,
280,0.615589,0.400663,0.6068,0.402654,0.592107,0.403372,0.603433,0.346382,0.606756,0.286815,0.567653,0.373714,0.563115,0.377041,0.55539,0.380302,0.56923,0.330724,0.579419,0.279693,0.665991,0.289756,0.660379,0.278658,0.645709,0.248595,0.632296,0.201393,0.610961,0.189605,0.538413,0.26298,0.542208,0.253296,0.553037,0.225216,0.571538,0.187161,0.596651,0.186377,0.613889,0.131052,0.60749,0.165661,0.603009,0.182333,0.597376,0.197568,0.593894,0.223823,0.59295,0.24007,0.592741,0.252985,0.589578,0.272277,0.591814,0.279624,0.614244,0.154072,0.608783,0.148525,0.619497,0.150245,0.594844,0.152159,0.625816,0.157232,0.549818,0.388097,0.558206,0.39104,0.593943,0.415465,0.587198,0.41066,0.558391,0.379717,0.566592,0.38252,0.609477,0.409261,0.602684,0.404634,0.563263,0.374693,0.571356,0.377418,0.618626,0.405404,0.611807,0.40088,0.571538,0.187161,0.553037,0.225216,0.542208,0.253296,0.632296,0.201393,0.645709,0.248595,0.660379,0.278658,0.579419,0.279693,0.56923,0.330724,0.55539,0.380302,0.563115,0.377041,0.606756,0.286815,0.603433,0.346382,0.592107,0.403372,0.6068,0.402654,
281,0.615632,0.400684,0.606834,0.40267,0.592125,0.40339,0.603536,0.346417,0.606892,0.286882,0.56768,0.373728,0.563135,0.377048,0.555405,0.380297,0.56932,0.330742,0.579516,0.279785,0.666127,0.289345,0.660557,0.278323,0.645969,0.24851,0.632502,0.201383,0.6111,0.189631,0.538395,0.263224,0.542195,0.253498,0.553073,0.225389,0.571612,0.187281,0.596767,0.186417,0.613928,0.131062,0.607591,0.165681,0.603145,0.182364,0.597537,0.197609,0.594058,0.22387,0.593107,0.240121,0.59289,0.253041,0.589725,0.272343,0.59194,0.2797,0.614198,0.154036,0.608748,0.148511,0.619477,0.150207,0.594881,0.152204,0.625902,0.157205,0.549819,0.388081,0.558202,0.391039,0.593947,0.41548,0.587212,0.410659,0.558407,0.379715,0.566603,0.382534,0.609501,0.409281,0.602719,0.404638,0.563287,0.374699,0.571376,0.377438,0.618662,0.405431,0.611852,0.400891,0.571612,0.187281,0.553073,0.225389,0.542195,0.253498,0.632502,0.201383,0.645969,0.24851,0.660557,0.278323,0.579516,0.279785,0.56932,0.330742,0.555405,0.380297,0.563135,0.377048,0.606892,0.286882,0.603536,0.346417,0.592125,0.40339,0.606834,0.40267,
282,0.615667,0.400704,0.606863,0.402685,0.592145,0.403398,0.603595,0.346433,0.60708,0.286891,0.567698,0.373738,0.563145,0.377048,0.555403,0.380279,0.569386,0.33076,0.579646,0.279838,0.66625,0.288916,0.660705,0.277964,0.646204,0.24839,0.632691,0.201348,0.611194,0.189656,0.538361,0.263458,0.542186,0.253711,0.553114,0.22555,0.571634,0.187382,0.596823,0.186468,0.613965,0.131088,0.607651,0.165719,0.603233,0.182411,0.597672,0.197672,0.594213,0.223935,0.593264,0.240182,0.593047,0.253095,0.589907,0.2724,0.592107,0.27974,0.614125,0.154069,0.608692,0.148551,0.619435,0.150232,0.594893,0.15226,0.625955,0.157216,0.549808,0.388057,0.558186,0.391027,0.593962,0.41549,0.587232,0.410665,0.558414,0.37971,0.566606,0.382539,0.609527,0.409298,0.602749,0.404651,0.563306,0.374704,0.57139,0.377453,0.618694,0.405452,0.611888,0.400909,0.571634,0.187382,0.553114,0.22555,0.542186,0.253711,0.632691,0.201348,0.646204,0.24839,0.660705,0.277964,0.579646,0.279838,0.569386,0.33076,0.555403,0.380279,0.563145,0.377048,0.60708,0.286891,0.603595,0.346433,0.592145,0.403398,0.606863,0.402685,
283,0.615705,0.40072,0.606889,0.402697,0.59215,0.403403,0.603667,0.346476,0.607224,0.286907,0.567714,0.373746,0.563151,0.377047,0.555394,0.380264,0.569435,0.330771,0.579746,0.279893,0.666399,0.288465,0.660847,0.277611,0.646443,0.248305,0.632882,0.201329,0.611289,0.189685,0.538365,0.263692,0.542167,0.253936,0.553141,0.225722,0.571661,0.187479,0.596886,0.186513,0.614001,0.13111,0.607718,0.165749,0.603328,0.182449,0.597801,0.197721,0.59434,0.223989,0.593385,0.240235,0.593164,0.253145,0.590045,0.272454,0.592235,0.279782,0.61405,0.154068,0.608634,0.148563,0.61939,0.150227,0.594908,0.152307,0.626013,0.157214,0.54979,0.388035,0.558163,0.391016,0.59397,0.415496,0.587247,0.410672,0.558417,0.379703,0.566604,0.382544,0.609553,0.409311,0.602781,0.404664,0.563321,0.374706,0.5714,0.377467,0.61873,0.405469,0.61193,0.400926,0.571661,0.187479,0.553141,0.225722,0.542167,0.253936,0.632882,0.201329,0.646443,0.248305,0.660847,0.277611,0.579746,0.279893,0.569435,0.330771,0.555394,0.380264,0.563151,0.377047,0.607224,0.286907,0.603667,0.346476,0.59215,0.403403,0.606889,0.402697,
284,0.615735,0.40074,0.606912,0.402717,0.592163,0.403424,0.603734,0.346524,0.607405,0.286937,0.56771,0.373764,0.56314,0.377054,0.555377,0.380251,0.569498,0.330802,0.579879,0.279961,0.666493,0.288024,0.660993,0.277258,0.646697,0.248185,0.633093,0.201301,0.611406,0.189706,0.538378,0.263933,0.542148,0.254156,0.553146,0.225912,0.571713,0.187602,0.59697,0.186553,0.614048,0.131126,0.607799,0.165781,0.603439,0.18249,0.597952,0.197778,0.59451,0.224045,0.593555,0.240286,0.593332,0.253194,0.590227,0.272509,0.5924,0.279833,0.613964,0.154096,0.608569,0.148599,0.61934,0.150243,0.59493,0.152363,0.626082,0.157209,0.549757,0.388011,0.558124,0.39101,0.593971,0.415515,0.587256,0.410678,0.558401,0.3797,0.566582,0.382558,0.609568,0.409333,0.602804,0.404674,0.563315,0.374715,0.571389,0.377493,0.618755,0.405493,0.611962,0.400938,0.571713,0.187602,0.553146,0.225912,0.542148,0.254156,0.633093,0.201301,0.646697,0.248185,0.660993,0.277258,0.579879,0.279961,0.569498,0.330802,0.555377,0.380251,0.56314,0.377054,0.607405,0.286937,0.603734,0.346524,0.592163,0.403424,0.606912,0.402717,
285,0.615758,0.400744,0.606932,0.402717,0.592175,0.403425,0.603809,0.346554,0.60759,0.286982,0.567713,0.373763,0.563144,0.377047,0.555388,0.380233,0.569571,0.330826,0.580036,0.280029,0.666611,0.287569,0.661114,0.276895,0.646935,0.248069,0.633303,0.201263,0.611511,0.189743,0.538394,0.264205,0.542139,0.254384,0.55316,0.226107,0.571733,0.187727,0.597025,0.186619,0.614086,0.131157,0.607869,0.165822,0.603546,0.182542,0.598113,0.197843,0.594666,0.224123,0.593701,0.240366,0.593476,0.253271,0.590393,0.272589,0.592569,0.279897,0.613864,0.154119,0.608491,0.148633,0.619276,0.150258,0.594941,0.152426,0.62614,0.157216,0.549751,0.387983,0.558115,0.390996,0.593992,0.415518,0.587277,0.410687,0.558398,0.379685,0.566577,0.382556,0.609593,0.409332,0.602828,0.40468,0.563315,0.374706,0.571386,0.377497,0.61878,0.405495,0.611986,0.400946,0.571733,0.187727,0.55316,0.226107,0.542139,0.254384,0.633303,0.201263,0.646935,0.248069,0.661114,0.276895,0.580036,0.280029,0.569571,0.330826,0.555388,0.380233,0.563144,0.377047,0.60759,0.286982,0.603809,0.346554,0.592175,0.403425,0.606932,0.402717,
286,0.615774,0.400757,0.606954,0.402737,0.592204,0.403468,0.603841,0.346607,0.607734,0.287013,0.567718,0.373775,0.563141,0.377045,0.555376,0.380207,0.569611,0.330835,0.58012,0.280087,0.666729,0.287127,0.661219,0.276522,0.647181,0.247967,0.633538,0.201237,0.611637,0.189773,0.538423,0.264454,0.54215,0.254601,0.55316,0.226297,0.571797,0.187826,0.59712,0.186669,0.614143,0.131179,0.607962,0.165858,0.603668,0.182587,0.598271,0.197902,0.594836,0.224185,0.593865,0.240427,0.593628,0.253329,0.590553,0.272651,0.592699,0.279948,0.613755,0.154144,0.608409,0.148669,0.619211,0.150271,0.594966,0.152489,0.626218,0.157213,0.549725,0.38795,0.558083,0.390977,0.594015,0.415556,0.587298,0.410714,0.55839,0.379676,0.566563,0.382562,0.609611,0.409353,0.602845,0.40469,0.563317,0.374712,0.571383,0.377516,0.618793,0.405511,0.611999,0.400951,0.571797,0.187826,0.55316,0.226297,0.54215,0.254601,0.633538,0.201237,0.647181,0.247967,0.661219,0.276522,0.58012,0.280087,0.569611,0.330835,0.555376,0.380207,0.563141,0.377045,0.607734,0.287013,0.603841,0.346607,0.592204,0.403468,0.606954,0.402737,
287,0.615785,0.400768,0.606962,0.402742,0.592203,0.403463,0.603912,0.346646,0.60795,0.287045,0.567731,0.373783,0.563144,0.37705,0.555368,0.380205,0.569673,0.330895,0.580275,0.280192,0.666849,0.286673,0.661323,0.276134,0.647432,0.247861,0.633755,0.20122,0.611751,0.1898,0.538435,0.264686,0.542197,0.254851,0.553145,0.226527,0.571853,0.18795,0.597205,0.186717,0.614222,0.131201,0.608054,0.165894,0.603779,0.18263,0.598417,0.197956,0.594994,0.224246,0.594027,0.24049,0.593794,0.253394,0.590752,0.272726,0.59289,0.280019,0.613653,0.154181,0.608339,0.148711,0.619155,0.150298,0.595,0.152543,0.626299,0.157221,0.5497,0.38793,0.558051,0.390979,0.594026,0.415554,0.587309,0.410724,0.558387,0.379667,0.566554,0.382574,0.609626,0.409356,0.602858,0.404704,0.563329,0.374707,0.571388,0.377533,0.618808,0.405519,0.612012,0.40097,0.571853,0.18795,0.553145,0.226527,0.542197,0.254851,0.633755,0.20122,0.647432,0.247861,0.661323,0.276134,0.580275,0.280192,0.569673,0.330895,0.555368,0.380205,0.563144,0.37705,0.60795,0.287045,0.603912,0.346646,0.592203,0.403463,0.606962,0.402742,
288,0.615808,0.40078,0.606984,0.402753,0.592225,0.403483,0.603936,0.34669,0.608144,0.287081,0.567723,0.373791,0.563137,0.37705,0.555367,0.38019,0.569766,0.330927,0.580383,0.280311,0.666934,0.286185,0.66142,0.275756,0.647668,0.247744,0.634021,0.201171,0.611888,0.189825,0.538454,0.264916,0.542264,0.255113,0.553104,0.226753,0.571933,0.188035,0.597297,0.186763,0.614268,0.131214,0.608149,0.165929,0.603917,0.182676,0.598601,0.198019,0.595184,0.224311,0.594207,0.240554,0.593965,0.253459,0.590948,0.272805,0.593055,0.280098,0.61353,0.154243,0.608244,0.148777,0.619076,0.150334,0.595021,0.152619,0.626374,0.157208,0.549682,0.387907,0.55803,0.390968,0.594032,0.415571,0.58732,0.410724,0.558374,0.37966,0.566537,0.382579,0.609639,0.40937,0.602877,0.404702,0.563318,0.374708,0.571374,0.377547,0.618824,0.405537,0.612033,0.400971,0.571933,0.188035,0.553104,0.226753,0.542264,0.255113,0.634021,0.201171,0.647668,0.247744,0.66142,0.275756,0.580383,0.280311,0.569766,0.330927,0.555367,0.38019,0.563137,0.37705,0.608144,0.287081,0.603936,0.34669,0.592225,0.403483,0.606984,0.402753,
289,0.615803,0.400782,0.606971,0.402754,0.592193,0.403479,0.604022,0.34674,0.608328,0.287127,0.567723,0.37379,0.563131,0.377044,0.555354,0.380175,0.569807,0.330967,0.580512,0.280411,0.667023,0.285687,0.661515,0.275387,0.647919,0.247631,0.634263,0.201128,0.612015,0.189859,0.538537,0.265145,0.542363,0.255332,0.553111,0.22696,0.571983,0.188122,0.597384,0.18682,0.614358,0.131245,0.608252,0.165971,0.604047,0.182726,0.598776,0.198081,0.595357,0.22438,0.594369,0.240625,0.594121,0.253531,0.591126,0.272886,0.593219,0.280174,0.613427,0.154282,0.608175,0.148823,0.619021,0.150364,0.595065,0.15268,0.626463,0.157222,0.549663,0.387888,0.558008,0.390957,0.59402,0.41557,0.587308,0.410739,0.558366,0.37965,0.566526,0.382576,0.609635,0.409368,0.602873,0.404715,0.563317,0.374704,0.57137,0.377549,0.618824,0.405534,0.612033,0.400984,0.571983,0.188122,0.553111,0.22696,0.542363,0.255332,0.634263,0.201128,0.647919,0.247631,0.661515,0.275387,0.580512,0.280411,0.569807,0.330967,0.555354,0.380175,0.563131,0.377044,0.608328,0.287127,0.604022,0.34674,0.592193,0.403479,0.606971,0.402754,
290,0.6158,0.400784,0.606977,0.402767,0.592214,0.403514,0.604091,0.3468,0.608529,0.28719,0.567697,0.373809,0.563116,0.37706,0.555362,0.380189,0.569846,0.331027,0.580668,0.280501,0.667064,0.285173,0.661585,0.274999,0.64816,0.247502,0.634512,0.201081,0.612148,0.189887,0.538605,0.26538,0.542425,0.255574,0.553077,0.227184,0.572044,0.188206,0.597477,0.18688,0.614432,0.13127,0.608351,0.166008,0.604175,0.182772,0.598957,0.198141,0.595553,0.224452,0.594562,0.240702,0.59431,0.25361,0.591327,0.272972,0.593405,0.280254,0.61329,0.15431,0.608076,0.148861,0.618937,0.150382,0.595095,0.152741,0.626541,0.157224,0.549646,0.387887,0.55799,0.390973,0.594041,0.415601,0.587323,0.410766,0.55834,0.379655,0.566499,0.382599,0.609642,0.40938,0.602874,0.404723,0.563286,0.374713,0.571338,0.377575,0.618823,0.405536,0.612026,0.400982,0.572044,0.188206,0.553077,0.227184,0.542425,0.255574,0.634512,0.201081,0.64816,0.247502,0.661585,0.274999,0.580668,0.280501,0.569846,0.331027,0.555362,0.380189,0.563116,0.37706,0.608529,0.28719,0.604091,0.3468,0.592214,0.403514,0.606977,0.402767,
291,0.615791,0.400781,0.606973,0.40277,0.592216,0.403535,0.60413,0.346851,0.60867,0.287237,0.567684,0.373821,0.563105,0.377063,0.555362,0.380175,0.569937,0.331082,0.580717,0.280617,0.667119,0.284642,0.661643,0.274609,0.648405,0.247421,0.634775,0.20106,0.612308,0.189923,0.538725,0.265638,0.542508,0.255775,0.553074,0.227394,0.572124,0.188296,0.597596,0.186936,0.614528,0.13129,0.608482,0.166043,0.604342,0.182815,0.599165,0.198192,0.595742,0.224518,0.594727,0.240776,0.594452,0.253688,0.591485,0.273062,0.593522,0.280339,0.613181,0.154338,0.608003,0.1489,0.618879,0.150396,0.595154,0.152806,0.626649,0.157217,0.549625,0.387863,0.557965,0.390965,0.594052,0.415621,0.587328,0.410789,0.55832,0.379649,0.566476,0.382608,0.609644,0.409382,0.602871,0.404729,0.563268,0.374716,0.571317,0.377594,0.618817,0.405531,0.612016,0.400982,0.572124,0.188296,0.553074,0.227394,0.542508,0.255775,0.634775,0.20106,0.648405,0.247421,0.661643,0.274609,0.580717,0.280617,0.569937,0.331082,0.555362,0.380175,0.563105,0.377063,0.60867,0.287237,0.60413,0.346851,0.592216,0.403535,0.606973,0.40277,
292,0.6158,0.400773,0.60698,0.402766,0.592217,0.403553,0.604164,0.34691,0.608834,0.287292,0.567655,0.373806,0.563091,0.37705,0.555378,0.380166,0.569934,0.33113,0.580838,0.280688,0.667141,0.284136,0.661698,0.274189,0.648648,0.247292,0.63502,0.201016,0.612444,0.189943,0.538853,0.265891,0.542591,0.255997,0.553053,0.227616,0.572175,0.188388,0.59768,0.186987,0.614618,0.131309,0.608587,0.166077,0.604482,0.182859,0.599369,0.198253,0.595946,0.224586,0.594913,0.240843,0.594624,0.253754,0.59166,0.273134,0.593675,0.280405,0.613047,0.154387,0.60791,0.148951,0.618799,0.15043,0.595196,0.152863,0.626734,0.157221,0.549628,0.38785,0.557973,0.390955,0.594051,0.415633,0.58733,0.410793,0.558301,0.379633,0.56646,0.382595,0.609649,0.409379,0.602879,0.404717,0.563235,0.374699,0.571287,0.37758,0.618823,0.405526,0.612025,0.400967,0.572175,0.188388,0.553053,0.227616,0.542591,0.255997,0.63502,0.201016,0.648648,0.247292,0.661698,0.274189,0.580838,0.280688,0.569934,0.33113,0.555378,0.380166,0.563091,0.37705,0.608834,0.287292,0.604164,0.34691,0.592217,0.403553,0.60698,0.402766,
293,0.615798,0.400787,0.606976,0.402779,0.592206,0.403569,0.604192,0.346951,0.609048,0.287374,0.567608,0.373813,0.563063,0.377062,0.555387,0.380187,0.570015,0.331218,0.580979,0.280849,0.667141,0.283615,0.661737,0.273775,0.648894,0.247163,0.635253,0.200962,0.612585,0.189953,0.538961,0.266126,0.542688,0.256247,0.553032,0.227841,0.572243,0.188457,0.597782,0.187037,0.614721,0.131321,0.608699,0.166093,0.60462,0.182882,0.599562,0.198285,0.596151,0.22464,0.595113,0.240913,0.594818,0.253837,0.591876,0.273237,0.593866,0.280521,0.612953,0.154374,0.607853,0.14895,0.618752,0.150416,0.595255,0.152893,0.626827,0.157211,0.549619,0.387865,0.557968,0.390976,0.594043,0.415649,0.587324,0.410808,0.558264,0.379641,0.566426,0.382609,0.609645,0.409391,0.602876,0.404729,0.563183,0.374703,0.571237,0.377589,0.61882,0.405541,0.612023,0.400982,0.572243,0.188457,0.553032,0.227841,0.542688,0.256247,0.635253,0.200962,0.648894,0.247163,0.661737,0.273775,0.580979,0.280849,0.570015,0.331218,0.555387,0.380187,0.563063,0.377062,0.609048,0.287374,0.604192,0.346951,0.592206,0.403569,0.606976,0.402779,
294,0.615783,0.400769,0.606968,0.402766,0.592205,0.403577,0.604206,0.346993,0.609234,0.28741,0.567546,0.373798,0.563026,0.377058,0.555398,0.380205,0.570036,0.331308,0.581084,0.28097,0.667157,0.283062,0.661762,0.273349,0.649124,0.24705,0.635491,0.200916,0.612722,0.189966,0.539064,0.266348,0.542808,0.256489,0.553033,0.228065,0.572301,0.188528,0.597873,0.187076,0.614825,0.131332,0.608813,0.166115,0.604763,0.182911,0.59976,0.198328,0.596342,0.224691,0.595288,0.240968,0.594981,0.253897,0.592065,0.273312,0.594026,0.280599,0.612855,0.154395,0.607793,0.148977,0.618701,0.150429,0.595315,0.152932,0.62692,0.157208,0.549613,0.387875,0.557968,0.39099,0.594046,0.415654,0.587323,0.410812,0.558219,0.379633,0.566387,0.382604,0.60964,0.409377,0.602867,0.404713,0.563115,0.374684,0.571175,0.377574,0.618807,0.405522,0.612006,0.400962,0.572301,0.188528,0.553033,0.228065,0.542808,0.256489,0.635491,0.200916,0.649124,0.24705,0.661762,0.273349,0.581084,0.28097,0.570036,0.331308,0.555398,0.380205,0.563026,0.377058,0.609234,0.28741,0.604206,0.346993,0.592205,0.403577,0.606968,0.402766,
295,0.615795,0.400782,0.606972,0.402775,0.592194,0.403597,0.604235,0.347062,0.609388,0.287473,0.567484,0.373791,0.563003,0.377057,0.555444,0.380213,0.570062,0.331389,0.581179,0.281049,0.667175,0.282519,0.661767,0.27292,0.649344,0.246927,0.635787,0.200855,0.612911,0.189977,0.539189,0.266577,0.542923,0.256719,0.553015,0.228286,0.572415,0.18861,0.598016,0.187115,0.614919,0.131332,0.608959,0.166134,0.604956,0.182941,0.60001,0.198372,0.596589,0.224744,0.59551,0.241025,0.595177,0.253956,0.592251,0.273379,0.594171,0.280669,0.612751,0.154432,0.607725,0.14902,0.618646,0.150442,0.595387,0.152992,0.627034,0.157178,0.549644,0.387889,0.558011,0.390995,0.59403,0.415671,0.587315,0.410818,0.558186,0.379636,0.566364,0.3826,0.60964,0.409388,0.602875,0.404714,0.563046,0.374681,0.571115,0.377563,0.618813,0.405539,0.61202,0.400969,0.572415,0.18861,0.553015,0.228286,0.542923,0.256719,0.635787,0.200855,0.649344,0.246927,0.661767,0.27292,0.581179,0.281049,0.570062,0.331389,0.555444,0.380213,0.563003,0.377057,0.609388,0.287473,0.604235,0.347062,0.592194,0.403597,0.606972,0.402775,
296,0.615797,0.400781,0.606972,0.402772,0.592187,0.403601,0.604233,0.347089,0.609512,0.287541,0.567384,0.373774,0.562952,0.377047,0.555482,0.380216,0.570116,0.331461,0.58125,0.281147,0.667146,0.281964,0.661789,0.272478,0.649568,0.246796,0.636027,0.2008,0.613062,0.189997,0.53933,0.26686,0.543018,0.256957,0.552974,0.228511,0.572492,0.188699,0.598121,0.187162,0.615015,0.131338,0.609085,0.166149,0.605121,0.182965,0.600229,0.198401,0.596775,0.224798,0.595664,0.241092,0.595308,0.254033,0.592387,0.273466,0.594282,0.280754,0.612659,0.154424,0.607668,0.149026,0.618598,0.150428,0.595454,0.153029,0.627132,0.157157,0.549666,0.387902,0.55805,0.390994,0.594027,0.415674,0.587313,0.410821,0.558125,0.379634,0.566318,0.382584,0.609642,0.409385,0.602878,0.404711,0.562937,0.374671,0.571019,0.37754,0.618815,0.405538,0.612022,0.400968,0.572492,0.188699,0.552974,0.228511,0.543018,0.256957,0.636027,0.2008,0.649568,0.246796,0.661789,0.272478,0.58125,0.281147,0.570116,0.331461,0.555482,0.380216,0.562952,0.377047,0.609512,0.287541,0.604233,0.347089,0.592187,0.403601,0.606972,0.402772,
297,0.615793,0.400785,0.606969,0.402772,0.592178,0.403608,0.604262,0.347133,0.60967,0.287602,0.567218,0.373713,0.562855,0.377008,0.555504,0.380218,0.570106,0.331559,0.581336,0.281268,0.667093,0.2814,0.661799,0.272042,0.649784,0.246649,0.636249,0.200737,0.613206,0.189979,0.539455,0.26711,0.543135,0.25721,0.552941,0.228743,0.572569,0.188773,0.598223,0.187179,0.615147,0.131324,0.609209,0.166143,0.605269,0.182964,0.600436,0.198413,0.596985,0.224823,0.595858,0.241128,0.595483,0.25408,0.592567,0.273531,0.594423,0.280837,0.612561,0.154428,0.607616,0.149031,0.618553,0.150424,0.595533,0.153036,0.627235,0.157136,0.549673,0.387914,0.558079,0.390986,0.594027,0.41568,0.587312,0.410833,0.558017,0.379605,0.566229,0.382535,0.609643,0.409383,0.602878,0.404714,0.562761,0.37462,0.570861,0.377469,0.618812,0.405541,0.612018,0.400976,0.572569,0.188773,0.552941,0.228743,0.543135,0.25721,0.636249,0.200737,0.649784,0.246649,0.661799,0.272042,0.581336,0.281268,0.570106,0.331559,0.555504,0.380218,0.562855,0.377008,0.60967,0.287602,0.604262,0.347133,0.592178,0.403608,0.606969,0.402772,
298,0.615788,0.400786,0.606963,0.402769,0.592169,0.403614,0.604254,0.347172,0.609834,0.287679,0.567114,0.373699,0.562832,0.377014,0.555622,0.380258,0.570094,0.33164,0.581424,0.2814,0.667009,0.280826,0.661804,0.271568,0.650019,0.24652,0.63648,0.200686,0.613382,0.189964,0.539574,0.267362,0.543248,0.257453,0.552917,0.228982,0.572684,0.188874,0.598364,0.187199,0.615224,0.131295,0.609342,0.166124,0.605445,0.182955,0.600665,0.198409,0.597215,0.224846,0.596071,0.24117,0.595676,0.254139,0.59276,0.273609,0.594572,0.280933,0.612476,0.15438,0.607561,0.149001,0.618506,0.150366,0.595601,0.153051,0.627332,0.157068,0.549776,0.387975,0.55821,0.391016,0.594015,0.415683,0.587303,0.41083,0.557982,0.379627,0.566218,0.382528,0.609635,0.40938,0.602873,0.404707,0.562646,0.374621,0.570769,0.377442,0.618804,0.405544,0.612013,0.400974,0.572684,0.188874,0.552917,0.228982,0.543248,0.257453,0.63648,0.200686,0.650019,0.24652,0.661804,0.271568,0.581424,0.2814,0.570094,0.33164,0.555622,0.380258,0.562832,0.377014,0.609834,0.287679,0.604254,0.347172,0.592169,0.403614,0.606963,0.402769,
299,0.615761,0.400782,0.606949,0.40276,0.592168,0.403599,0.604232,0.347182,0.609994,0.287732,0.566921,0.373645,0.562744,0.376992,0.555717,0.380298,0.57011,0.331738,0.581503,0.281555,0.666945,0.280233,0.66178,0.271103,0.650237,0.246358,0.636728,0.200613,0.61356,0.189962,0.539726,0.267635,0.543355,0.257695,0.552865,0.229221,0.572807,0.18897,0.598505,0.187211,0.615316,0.13127,0.609493,0.166112,0.605643,0.182952,0.600902,0.19841,0.597409,0.224864,0.596232,0.241205,0.595817,0.25419,0.592924,0.273684,0.594707,0.281028,0.612398,0.154347,0.607515,0.148985,0.618469,0.15032,0.595685,0.153075,0.627445,0.157004,0.54985,0.388033,0.558318,0.391039,0.594041,0.415674,0.587314,0.410848,0.557878,0.379622,0.566144,0.382489,0.609636,0.409366,0.60286,0.404719,0.562439,0.374583,0.570589,0.377371,0.618788,0.405531,0.611983,0.400987,0.572807,0.18897,0.552865,0.229221,0.543355,0.257695,0.636728,0.200613,0.650237,0.246358,0.66178,0.271103,0.581503,0.281555,0.57011,0.331738,0.555717,0.380298,0.562744,0.376992,0.609994,0.287732,0.604232,0.347182,0.592168,0.403599,0.606949,0.40276,
300,0.615775,0.400782,0.606964,0.402753,0.592184,0.403588,0.6043,0.347201,0.610088,0.287764,0.566708,0.373617,0.562656,0.376986,0.555848,0.38033,0.570142,0.331829,0.581496,0.281676,0.666867,0.279612,0.661738,0.270632,0.650463,0.246213,0.636987,0.200535,0.613746,0.189946,0.539873,0.267938,0.543453,0.257944,0.552819,0.229454,0.572943,0.189068,0.598655,0.187209,0.615381,0.131226,0.609641,0.166084,0.605846,0.182935,0.601142,0.198395,0.597607,0.224867,0.59639,0.241223,0.59594,0.254223,0.593054,0.273738,0.59478,0.281098,0.612308,0.154319,0.607454,0.148972,0.618417,0.15027,0.595759,0.153098,0.627548,0.156914,0.549956,0.388098,0.558464,0.391059,0.594047,0.415662,0.587323,0.41083,0.557771,0.379641,0.566072,0.382464,0.609646,0.40936,0.602872,0.404707,0.562209,0.374577,0.570391,0.377323,0.618798,0.405534,0.611996,0.400983,0.572943,0.189068,0.552819,0.229454,0.543453,0.257944,0.636987,0.200535,0.650463,0.246213,0.661738,0.270632,0.581496,0.281676,0.570142,0.331829,0.555848,0.38033,0.562656,0.376986,0.610088,0.287764,0.6043,0.347201,0.592184,0.403588,0.606964,0.402753,
