Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
199,0.581545,0.347321,0.582604,0.339745,0.584543,0.325505,0.593456,0.287096,0.605009,0.237743,0.630588,0.348279,0.626935,0.340901,0.621576,0.326515,0.626009,0.287696,0.629118,0.238433,0.540473,0.232485,0.550949,0.225145,0.574109,0.197249,0.598932,0.164811,0.621117,0.161895,0.698192,0.232701,0.68938,0.223716,0.668909,0.196873,0.65312,0.164813,0.633622,0.161685,0.632607,0.113784,0.62943,0.141872,0.62714,0.154802,0.624588,0.163704,0.62219,0.184145,0.620977,0.198197,0.619957,0.209916,0.617281,0.223437,0.617145,0.233201,0.634883,0.135197,0.638918,0.130743,0.629762,0.130279,0.643683,0.133931,0.618403,0.132652,0.624125,0.332965,0.617062,0.333852,0.57966,0.331758,0.587079,0.333045,0.630075,0.34357,0.622834,0.344505,0.578261,0.342213,0.585879,0.343555,0.634032,0.349753,0.626673,0.350718,0.577351,0.348532,0.585096,0.34991,0.65312,0.164813,0.668909,0.196873,0.68938,0.223716,0.598932,0.164811,0.574109,0.197249,0.550949,0.225145,0.629118,0.238433,0.626009,0.287696,0.621576,0.326515,0.626935,0.340901,0.605009,0.237743,0.593456,0.287096,0.584543,0.325505,0.582604,0.339745,
200,0.581532,0.347316,0.5826,0.33974,0.584553,0.325501,0.59344,0.287081,0.604996,0.237732,0.630594,0.348276,0.626939,0.340898,0.621581,0.326513,0.626016,0.287692,0.629104,0.238429,0.540479,0.232474,0.550966,0.225153,0.574119,0.197251,0.598924,0.164798,0.621102,0.161891,0.69817,0.232718,0.689364,0.223728,0.66889,0.196876,0.653126,0.164824,0.633608,0.16168,0.632625,0.113785,0.629424,0.141872,0.627126,0.154798,0.624577,0.163698,0.622183,0.184138,0.62097,0.198189,0.619949,0.209908,0.61727,0.223431,0.617133,0.233194,0.634847,0.13521,0.638896,0.130757,0.629737,0.130285,0.643683,0.133945,0.618397,0.132643,0.624117,0.332968,0.617056,0.333847,0.57967,0.331751,0.587088,0.333042,0.630072,0.343572,0.622833,0.344499,0.578257,0.342206,0.585874,0.343552,0.634034,0.349754,0.626677,0.350712,0.577339,0.348525,0.585083,0.349907,0.653126,0.164824,0.66889,0.196876,0.689364,0.223728,0.598924,0.164798,0.574119,0.197251,0.550966,0.225153,0.629104,0.238429,0.626016,0.287692,0.621581,0.326513,0.626939,0.340898,0.604996,0.237732,0.59344,0.287081,0.584553,0.325501,0.5826,0.33974,
201,0.581533,0.347318,0.582608,0.339744,0.584573,0.325509,0.593448,0.287086,0.604978,0.237726,0.63061,0.348272,0.626956,0.340896,0.6216,0.326509,0.626027,0.287688,0.629089,0.238423,0.540491,0.232461,0.550985,0.225161,0.574136,0.197254,0.598915,0.16478,0.621085,0.161885,0.698149,0.232741,0.68934,0.223735,0.668881,0.19688,0.653109,0.16482,0.633588,0.16167,0.632651,0.113784,0.629416,0.141869,0.627103,0.154793,0.624551,0.163693,0.62216,0.184135,0.62095,0.198186,0.61993,0.209904,0.617255,0.223425,0.617117,0.233188,0.634816,0.135219,0.638879,0.13077,0.629718,0.130287,0.643683,0.133959,0.618394,0.132628,0.624138,0.332963,0.617076,0.333843,0.579693,0.331759,0.587111,0.333051,0.63009,0.343569,0.62285,0.344497,0.578267,0.342209,0.585883,0.343558,0.63405,0.34975,0.626693,0.350709,0.57734,0.348526,0.585084,0.34991,0.653109,0.16482,0.668881,0.19688,0.68934,0.223735,0.598915,0.16478,0.574136,0.197254,0.550985,0.225161,0.629089,0.238423,0.626027,0.287688,0.6216,0.326509,0.626956,0.340896,0.604978,0.237726,0.593448,0.287086,0.584573,0.325509,0.582608,0.339744,
202,0.581508,0.347309,0.582585,0.339738,0.584554,0.325504,0.593441,0.287095,0.604961,0.237714,0.630594,0.348268,0.626938,0.340893,0.621578,0.326505,0.626002,0.287688,0.629079,0.238424,0.540509,0.232448,0.55101,0.225165,0.574157,0.197253,0.598906,0.164763,0.621074,0.161878,0.698127,0.232761,0.689325,0.223756,0.66887,0.196888,0.653109,0.164821,0.633579,0.161671,0.632671,0.113786,0.629417,0.14187,0.627101,0.154791,0.624554,0.163689,0.622158,0.184129,0.620943,0.19818,0.61992,0.209898,0.617251,0.22342,0.617106,0.233183,0.634791,0.135229,0.638865,0.130782,0.629703,0.130292,0.643689,0.13397,0.618394,0.132622,0.624115,0.332958,0.617054,0.33384,0.579672,0.331755,0.58709,0.333049,0.630071,0.343565,0.622833,0.344495,0.578243,0.342202,0.58586,0.343552,0.634035,0.349746,0.626678,0.350706,0.577315,0.348517,0.585058,0.349903,0.653109,0.164821,0.66887,0.196888,0.689325,0.223756,0.598906,0.164763,0.574157,0.197253,0.55101,0.225165,0.629079,0.238424,0.626002,0.287688,0.621578,0.326505,0.626938,0.340893,0.604961,0.237714,0.593441,0.287095,0.584554,0.325504,0.582585,0.339738,
203,0.581491,0.347306,0.582577,0.339735,0.584559,0.325502,0.593428,0.287087,0.60495,0.237707,0.630594,0.348266,0.626939,0.340894,0.621583,0.326508,0.626008,0.287694,0.62907,0.238433,0.540531,0.232456,0.551027,0.225169,0.574169,0.197254,0.598915,0.164745,0.621071,0.161869,0.698115,0.23277,0.689299,0.223776,0.668856,0.196897,0.65312,0.164829,0.633581,0.161666,0.632687,0.113783,0.629421,0.141866,0.627104,0.154786,0.624565,0.163687,0.622172,0.18413,0.620954,0.198182,0.619927,0.2099,0.617253,0.223421,0.6171,0.233184,0.634767,0.13523,0.638851,0.130784,0.629687,0.13029,0.643695,0.133973,0.618395,0.132613,0.624122,0.332963,0.61706,0.333844,0.57968,0.331751,0.587097,0.333047,0.630074,0.343567,0.622835,0.344496,0.578237,0.342198,0.585852,0.34355,0.634035,0.349745,0.626678,0.350704,0.577299,0.348512,0.585042,0.349901,0.65312,0.164829,0.668856,0.196897,0.689299,0.223776,0.598915,0.164745,0.574169,0.197254,0.551027,0.225169,0.62907,0.238433,0.626008,0.287694,0.621583,0.326508,0.626939,0.340894,0.60495,0.237707,0.593428,0.287087,0.584559,0.325502,0.582577,0.339735,
204,0.581472,0.347305,0.582568,0.339735,0.584567,0.325504,0.593419,0.287073,0.604948,0.237707,0.630598,0.348268,0.626942,0.340896,0.621582,0.32651,0.625993,0.287683,0.629065,0.238429,0.540556,0.232462,0.551048,0.225175,0.574191,0.197259,0.598914,0.164737,0.621065,0.161848,0.698088,0.232796,0.689269,0.223796,0.668851,0.196905,0.653118,0.164819,0.633573,0.161645,0.632707,0.113775,0.62942,0.141856,0.627095,0.154771,0.624555,0.163677,0.622164,0.184127,0.620948,0.198179,0.619922,0.209899,0.617246,0.223419,0.617095,0.233182,0.634742,0.135252,0.638837,0.130801,0.62967,0.130303,0.643699,0.133975,0.618394,0.132602,0.624119,0.332963,0.617058,0.333844,0.579685,0.33175,0.587101,0.333052,0.630075,0.343569,0.622836,0.344497,0.578226,0.342194,0.585841,0.343553,0.634039,0.349746,0.626682,0.350705,0.577279,0.348507,0.585021,0.349902,0.653118,0.164819,0.668851,0.196905,0.689269,0.223796,0.598914,0.164737,0.574191,0.197259,0.551048,0.225175,0.629065,0.238429,0.625993,0.287683,0.621582,0.32651,0.626942,0.340896,0.604948,0.237707,0.593419,0.287073,0.584567,0.325504,0.582568,0.339735,
205,0.58146,0.347303,0.582563,0.339734,0.584571,0.325504,0.593418,0.287077,0.604942,0.237693,0.630588,0.348269,0.626937,0.340897,0.621585,0.326508,0.626003,0.287697,0.629065,0.238429,0.540585,0.232474,0.551071,0.225181,0.574213,0.197263,0.598916,0.164726,0.621061,0.161853,0.698063,0.232817,0.689245,0.223816,0.668844,0.196915,0.653122,0.164824,0.63357,0.161649,0.632727,0.113779,0.629422,0.141859,0.627092,0.154774,0.624556,0.163675,0.622168,0.184121,0.620953,0.198173,0.619925,0.209891,0.617253,0.223413,0.617095,0.233175,0.634725,0.135251,0.638829,0.130805,0.629661,0.1303,0.643706,0.133987,0.618397,0.132595,0.624127,0.33296,0.617064,0.333841,0.579695,0.331751,0.587112,0.333051,0.630073,0.343568,0.622832,0.344498,0.578225,0.342194,0.585839,0.343552,0.634031,0.349747,0.626673,0.350707,0.577269,0.348507,0.585011,0.349901,0.653122,0.164824,0.668844,0.196915,0.689245,0.223816,0.598916,0.164726,0.574213,0.197263,0.551071,0.225181,0.629065,0.238429,0.626003,0.287697,0.621585,0.326508,0.626937,0.340897,0.604942,0.237693,0.593418,0.287077,0.584571,0.325504,0.582563,0.339734,
206,0.581448,0.347298,0.582554,0.339729,0.584568,0.325501,0.593426,0.287098,0.604936,0.23769,0.630593,0.348263,0.626937,0.340897,0.62158,0.326513,0.625996,0.287691,0.629061,0.238432,0.540619,0.232481,0.551099,0.225184,0.574244,0.197267,0.598925,0.164713,0.621063,0.161845,0.698036,0.232836,0.689234,0.223836,0.668839,0.196928,0.653118,0.16482,0.633573,0.161645,0.632753,0.113776,0.629431,0.141856,0.627097,0.15477,0.624564,0.163675,0.622176,0.184125,0.620958,0.198177,0.619927,0.209896,0.617255,0.223411,0.617092,0.233175,0.634703,0.135252,0.638819,0.130808,0.629649,0.130297,0.643719,0.133993,0.618404,0.132584,0.624119,0.332968,0.617057,0.333849,0.579691,0.331746,0.587108,0.33305,0.630072,0.343571,0.622833,0.344499,0.578216,0.342189,0.58583,0.343549,0.634035,0.349743,0.626678,0.350702,0.577257,0.3485,0.584999,0.349896,0.653118,0.16482,0.668839,0.196928,0.689234,0.223836,0.598925,0.164713,0.574244,0.197267,0.551099,0.225184,0.629061,0.238432,0.625996,0.287691,0.62158,0.326513,0.626937,0.340897,0.604936,0.23769,0.593426,0.287098,0.584568,0.325501,0.582554,0.339729,
207,0.581431,0.347291,0.582545,0.339725,0.584571,0.325496,0.593408,0.287092,0.604938,0.237678,0.630598,0.348269,0.626942,0.340903,0.621583,0.326516,0.626002,0.287694,0.629073,0.238441,0.540659,0.232497,0.551131,0.225194,0.574269,0.197269,0.598932,0.164706,0.621068,0.161841,0.698009,0.232861,0.689208,0.223863,0.668839,0.19694,0.65313,0.164819,0.633579,0.161639,0.632774,0.113776,0.62944,0.141854,0.627103,0.154766,0.624574,0.163671,0.62219,0.184121,0.620974,0.198173,0.619942,0.209892,0.617276,0.223411,0.617104,0.233173,0.634683,0.135259,0.638809,0.130815,0.629637,0.130301,0.64373,0.133998,0.618409,0.13258,0.624125,0.332968,0.617062,0.333851,0.579697,0.331741,0.587113,0.333045,0.630077,0.343574,0.622838,0.344505,0.578208,0.342183,0.585822,0.343544,0.634041,0.349748,0.626684,0.350709,0.577241,0.348493,0.584982,0.349891,0.65313,0.164819,0.668839,0.19694,0.689208,0.223863,0.598932,0.164706,0.574269,0.197269,0.551131,0.225194,0.629073,0.238441,0.626002,0.287694,0.621583,0.326516,0.626942,0.340903,0.604938,0.237678,0.593408,0.287092,0.584571,0.325496,0.582545,0.339725,
208,0.581415,0.34729,0.582538,0.339725,0.584579,0.325498,0.593408,0.287104,0.604954,0.237695,0.630591,0.348267,0.626937,0.3409,0.621583,0.326509,0.626003,0.287701,0.629084,0.238431,0.540702,0.232511,0.551169,0.2252,0.5743,0.197269,0.598938,0.164683,0.621069,0.161849,0.697995,0.232879,0.689185,0.2239,0.66885,0.196962,0.653129,0.164825,0.633579,0.161653,0.632803,0.113785,0.629452,0.141862,0.627107,0.154774,0.624571,0.163674,0.622175,0.184118,0.620956,0.19817,0.619928,0.209889,0.617267,0.223417,0.61711,0.233177,0.634658,0.135258,0.638798,0.13082,0.629623,0.130298,0.643746,0.134016,0.618417,0.132576,0.624129,0.332958,0.617065,0.333843,0.579706,0.33174,0.587121,0.333048,0.630075,0.34357,0.622834,0.344502,0.578202,0.342181,0.585815,0.343547,0.634036,0.349745,0.626676,0.350708,0.577226,0.348489,0.584966,0.349891,0.653129,0.164825,0.66885,0.196962,0.689185,0.2239,0.598938,0.164683,0.5743,0.197269,0.551169,0.2252,0.629084,0.238431,0.626003,0.287701,0.621583,0.326509,0.626937,0.3409,0.604954,0.237695,0.593408,0.287104,0.584579,0.325498,0.582538,0.339725,
209,0.58141,0.347288,0.582535,0.339725,0.584579,0.3255,0.593407,0.2871,0.604953,0.237689,0.630597,0.348274,0.626939,0.340909,0.621582,0.326516,0.626015,0.2877,0.629084,0.238433,0.540747,0.232534,0.551196,0.225201,0.57433,0.197271,0.598949,0.164674,0.621073,0.161848,0.697978,0.232891,0.689152,0.223931,0.668856,0.196977,0.653131,0.164822,0.633582,0.161645,0.632822,0.113783,0.629456,0.14186,0.627106,0.154771,0.62457,0.163672,0.622182,0.184119,0.620966,0.198171,0.619938,0.20989,0.617275,0.223414,0.617113,0.233176,0.63464,0.13526,0.638789,0.130823,0.629612,0.130297,0.643754,0.13402,0.61842,0.132569,0.624119,0.332967,0.617057,0.333848,0.579709,0.331743,0.587124,0.333051,0.630072,0.34358,0.622833,0.344509,0.5782,0.342182,0.585813,0.343547,0.634039,0.349754,0.626682,0.350714,0.577221,0.348488,0.584961,0.34989,0.653131,0.164822,0.668856,0.196977,0.689152,0.223931,0.598949,0.164674,0.57433,0.197271,0.551196,0.225201,0.629084,0.238433,0.626015,0.2877,0.621582,0.326516,0.626939,0.340909,0.604953,0.237689,0.593407,0.2871,0.584579,0.3255,0.582535,0.339725,
210,0.581398,0.347291,0.58253,0.339728,0.584589,0.325504,0.593412,0.287118,0.60494,0.237673,0.630589,0.348266,0.626938,0.340905,0.621591,0.326516,0.625995,0.287703,0.629072,0.238427,0.540801,0.232558,0.55123,0.2252,0.574364,0.19727,0.59899,0.16467,0.621104,0.161852,0.697959,0.2329,0.689129,0.22397,0.668854,0.196998,0.653154,0.16481,0.633615,0.161662,0.632828,0.113783,0.629486,0.141861,0.627146,0.154776,0.624608,0.163675,0.622202,0.184117,0.620975,0.198167,0.619939,0.209885,0.617271,0.223402,0.617103,0.233164,0.634624,0.135236,0.638781,0.130802,0.629599,0.130282,0.643778,0.134009,0.618432,0.132574,0.624128,0.332972,0.617065,0.333849,0.579711,0.331741,0.587125,0.333057,0.630071,0.34358,0.622831,0.344504,0.578192,0.34218,0.585804,0.343553,0.634032,0.349749,0.626673,0.350704,0.577207,0.348487,0.584946,0.349896,0.653154,0.16481,0.668854,0.196998,0.689129,0.22397,0.59899,0.16467,0.574364,0.19727,0.55123,0.2252,0.629072,0.238427,0.625995,0.287703,0.621591,0.326516,0.626938,0.340905,0.60494,0.237673,0.593412,0.287118,0.584589,0.325504,0.58253,0.339728,
211,0.58141,0.347297,0.582544,0.339731,0.584602,0.325503,0.593415,0.287112,0.604952,0.237678,0.630619,0.348281,0.62696,0.340917,0.621597,0.326524,0.626049,0.287706,0.629089,0.23844,0.540853,0.232584,0.55126,0.225196,0.5744,0.197271,0.599012,0.164654,0.621119,0.161847,0.697945,0.232923,0.689108,0.224007,0.668863,0.197024,0.653163,0.164817,0.633629,0.161653,0.632846,0.113779,0.629499,0.141857,0.627157,0.154772,0.624616,0.163674,0.622213,0.18412,0.620989,0.198171,0.619954,0.20989,0.61729,0.223412,0.617118,0.233173,0.634601,0.135233,0.638769,0.130799,0.629584,0.130278,0.643792,0.134008,0.618438,0.132567,0.624142,0.332972,0.617079,0.333858,0.579728,0.33174,0.587143,0.333053,0.630097,0.343585,0.622857,0.34452,0.578207,0.342183,0.58582,0.343554,0.634064,0.349758,0.626706,0.350723,0.577221,0.348493,0.58496,0.349901,0.653163,0.164817,0.668863,0.197024,0.689108,0.224007,0.599012,0.164654,0.5744,0.197271,0.55126,0.225196,0.629089,0.23844,0.626049,0.287706,0.621597,0.326524,0.62696,0.340917,0.604952,0.237678,0.593415,0.287112,0.584602,0.325503,0.582544,0.339731,
212,0.581379,0.347296,0.582522,0.33973,0.584592,0.325501,0.593406,0.287107,0.604931,0.237663,0.630594,0.348291,0.626944,0.340927,0.621599,0.326533,0.625998,0.287708,0.629065,0.238432,0.540916,0.232621,0.55129,0.225186,0.574421,0.197253,0.599031,0.164639,0.621132,0.161835,0.697926,0.232953,0.689082,0.224042,0.66887,0.197046,0.653182,0.164832,0.633643,0.161649,0.632865,0.113772,0.629515,0.14185,0.627175,0.154764,0.624632,0.163667,0.622221,0.184114,0.620989,0.198165,0.619948,0.209883,0.617274,0.223399,0.617098,0.233161,0.634572,0.135232,0.638753,0.130797,0.629564,0.130275,0.643809,0.134002,0.618443,0.132561,0.624142,0.332984,0.617077,0.333865,0.579725,0.331739,0.58714,0.333052,0.630081,0.343599,0.622839,0.344526,0.578189,0.342183,0.585801,0.343553,0.634039,0.349772,0.626678,0.35073,0.577192,0.348492,0.584932,0.349899,0.653182,0.164832,0.66887,0.197046,0.689082,0.224042,0.599031,0.164639,0.574421,0.197253,0.55129,0.225186,0.629065,0.238432,0.625998,0.287708,0.621599,0.326533,0.626944,0.340927,0.604931,0.237663,0.593406,0.287107,0.584592,0.325501,0.582522,0.33973,
213,0.581382,0.347299,0.582526,0.339732,0.584599,0.325501,0.593403,0.287109,0.604922,0.237659,0.630592,0.348292,0.62694,0.340929,0.621589,0.326535,0.626008,0.287713,0.629061,0.238444,0.540973,0.232649,0.551318,0.225175,0.574457,0.197249,0.599062,0.164631,0.621155,0.161836,0.697901,0.232984,0.68906,0.224077,0.668883,0.197065,0.653201,0.164827,0.633666,0.161656,0.632872,0.113773,0.629535,0.141852,0.627201,0.154767,0.624655,0.163669,0.622234,0.184115,0.620996,0.198166,0.61995,0.209884,0.617276,0.223404,0.617094,0.233166,0.634536,0.135221,0.63873,0.130788,0.629536,0.130269,0.643825,0.133998,0.618446,0.132565,0.624137,0.332984,0.617072,0.333869,0.579731,0.331737,0.587146,0.333051,0.630079,0.343598,0.622837,0.34453,0.578192,0.342183,0.585805,0.343555,0.634038,0.349771,0.626678,0.350733,0.577195,0.348494,0.584934,0.349903,0.653201,0.164827,0.668883,0.197065,0.68906,0.224077,0.599062,0.164631,0.574457,0.197249,0.551318,0.225175,0.629061,0.238444,0.626008,0.287713,0.621589,0.326535,0.62694,0.340929,0.604922,0.237659,0.593403,0.287109,0.584599,0.325501,0.582526,0.339732,
214,0.581392,0.347309,0.582538,0.339741,0.584615,0.325508,0.59344,0.287115,0.604979,0.237665,0.630612,0.348299,0.626964,0.340934,0.621621,0.326536,0.626017,0.287713,0.62912,0.238434,0.54102,0.232662,0.551351,0.225166,0.574487,0.197237,0.599073,0.164612,0.62116,0.16184,0.697867,0.233026,0.689036,0.224109,0.6689,0.197088,0.653201,0.164828,0.633672,0.161652,0.632903,0.113774,0.629544,0.141852,0.627203,0.154766,0.624663,0.163667,0.622255,0.184111,0.621027,0.198162,0.619989,0.209881,0.617325,0.223402,0.61715,0.233164,0.634504,0.13522,0.638713,0.130791,0.629516,0.130264,0.643839,0.134009,0.618452,0.132554,0.624166,0.332985,0.6171,0.333867,0.579745,0.331742,0.58716,0.333058,0.630102,0.343604,0.622859,0.344533,0.578204,0.342191,0.585816,0.343564,0.634058,0.34978,0.626696,0.350739,0.577204,0.348503,0.584943,0.349913,0.653201,0.164828,0.6689,0.197088,0.689036,0.224109,0.599073,0.164612,0.574487,0.197237,0.551351,0.225166,0.62912,0.238434,0.626017,0.287713,0.621621,0.326536,0.626964,0.340934,0.604979,0.237665,0.59344,0.287115,0.584615,0.325508,0.582538,0.339741,
215,0.581368,0.347304,0.582516,0.339736,0.584598,0.325503,0.593427,0.287108,0.604971,0.237646,0.630583,0.348309,0.626938,0.340944,0.621597,0.326546,0.626029,0.287731,0.629115,0.238434,0.541066,0.232684,0.551382,0.225156,0.574507,0.197222,0.599093,0.164598,0.621173,0.161829,0.697837,0.233063,0.689013,0.224139,0.668903,0.197107,0.653221,0.164837,0.633687,0.161647,0.632919,0.113768,0.629558,0.141847,0.627222,0.15476,0.624688,0.16366,0.622277,0.184106,0.621044,0.198157,0.62,0.209875,0.617333,0.223392,0.617147,0.233154,0.634449,0.135228,0.638677,0.130796,0.629475,0.130269,0.643853,0.134006,0.61845,0.132551,0.624147,0.332995,0.61708,0.333878,0.579727,0.331735,0.587142,0.333053,0.630078,0.343614,0.622834,0.344545,0.578182,0.342184,0.585794,0.34356,0.634031,0.349789,0.626668,0.35075,0.57718,0.348497,0.584919,0.349909,0.653221,0.164837,0.668903,0.197107,0.689013,0.224139,0.599093,0.164598,0.574507,0.197222,0.551382,0.225156,0.629115,0.238434,0.626029,0.287731,0.621597,0.326546,0.626938,0.340944,0.604971,0.237646,0.593427,0.287108,0.584598,0.325503,0.582516,0.339736,
216,0.581368,0.347309,0.58252,0.339738,0.584607,0.3255,0.593414,0.287103,0.604958,0.237646,0.630578,0.348319,0.626933,0.340953,0.621598,0.326553,0.626034,0.287736,0.629102,0.238444,0.54112,0.232693,0.55142,0.225133,0.574548,0.197202,0.59912,0.164581,0.621191,0.161826,0.697808,0.233118,0.689003,0.224177,0.668936,0.197127,0.653236,0.164842,0.633705,0.161649,0.63295,0.113768,0.629581,0.141846,0.627242,0.154759,0.624702,0.16366,0.622282,0.184106,0.621043,0.198158,0.619995,0.209876,0.617323,0.223398,0.617136,0.233159,0.6344,0.135221,0.63865,0.130792,0.629441,0.130262,0.643877,0.13401,0.618459,0.132544,0.624141,0.333004,0.617074,0.333882,0.579737,0.331729,0.587151,0.333048,0.630071,0.343625,0.622827,0.344551,0.578186,0.342184,0.585798,0.343561,0.634024,0.349801,0.626661,0.350757,0.57718,0.348501,0.584919,0.349914,0.653236,0.164842,0.668936,0.197127,0.689003,0.224177,0.59912,0.164581,0.574548,0.197202,0.55142,0.225133,0.629102,0.238444,0.626034,0.287736,0.621598,0.326553,0.626933,0.340953,0.604958,0.237646,0.593414,0.287103,0.584607,0.3255,0.58252,0.339738,
217,0.581373,0.347315,0.582528,0.339742,0.584617,0.325503,0.593435,0.287091,0.604984,0.237631,0.630565,0.348332,0.626924,0.340965,0.621596,0.326562,0.626029,0.287741,0.629131,0.238437,0.541167,0.232692,0.551447,0.225098,0.574585,0.197176,0.599147,0.164558,0.62121,0.161822,0.697774,0.233164,0.688979,0.224214,0.668947,0.197147,0.653261,0.164843,0.633728,0.161646,0.632984,0.113766,0.629603,0.141844,0.627266,0.154756,0.624734,0.163655,0.62232,0.1841,0.62108,0.198151,0.62003,0.209868,0.617358,0.223386,0.617166,0.233148,0.634339,0.135225,0.638614,0.130796,0.629399,0.130262,0.643901,0.134014,0.618464,0.132537,0.624138,0.333014,0.61707,0.33389,0.579752,0.331733,0.587167,0.33305,0.630062,0.343638,0.622817,0.344562,0.578196,0.34219,0.585808,0.343564,0.634011,0.349815,0.626647,0.350769,0.577187,0.348507,0.584926,0.349919,0.653261,0.164843,0.668947,0.197147,0.688979,0.224214,0.599147,0.164558,0.574585,0.197176,0.551447,0.225098,0.629131,0.238437,0.626029,0.287741,0.621596,0.326562,0.626924,0.340965,0.604984,0.237631,0.593435,0.287091,0.584617,0.325503,0.582528,0.339742,
218,0.581373,0.347318,0.582525,0.339745,0.584611,0.325503,0.593425,0.287088,0.604983,0.237632,0.630562,0.348341,0.626926,0.340975,0.621603,0.326569,0.626027,0.287752,0.629134,0.238443,0.541212,0.232694,0.551475,0.225069,0.574621,0.197153,0.599164,0.164545,0.621221,0.161819,0.697756,0.233203,0.688961,0.224257,0.668965,0.197174,0.653273,0.164851,0.633739,0.161647,0.633019,0.113766,0.629621,0.141844,0.627279,0.154755,0.624746,0.163654,0.622326,0.184099,0.621083,0.19815,0.620031,0.209869,0.617362,0.223391,0.617167,0.233152,0.634281,0.135223,0.63858,0.130798,0.62936,0.130258,0.643922,0.134023,0.61847,0.132528,0.624151,0.333019,0.617081,0.333896,0.579744,0.331733,0.587159,0.33305,0.630067,0.343647,0.622819,0.344572,0.578192,0.342192,0.585805,0.343567,0.634011,0.349824,0.626645,0.350779,0.577186,0.348511,0.584925,0.349922,0.653273,0.164851,0.668965,0.197174,0.688961,0.224257,0.599164,0.164545,0.574621,0.197153,0.551475,0.225069,0.629134,0.238443,0.626027,0.287752,0.621603,0.326569,0.626926,0.340975,0.604983,0.237632,0.593425,0.287088,0.584611,0.325503,0.582525,0.339745,
219,0.581372,0.347322,0.582526,0.339748,0.584616,0.325505,0.593434,0.287075,0.604988,0.237616,0.630559,0.348353,0.62692,0.340989,0.621596,0.326582,0.626024,0.28775,0.629142,0.238445,0.541255,0.232677,0.551507,0.22503,0.574669,0.197125,0.599187,0.164522,0.621231,0.161818,0.697725,0.233243,0.688946,0.224296,0.66899,0.197197,0.653266,0.164836,0.633751,0.161642,0.633068,0.113764,0.629639,0.141841,0.627289,0.154751,0.624762,0.163651,0.62235,0.184097,0.621109,0.198148,0.620054,0.209866,0.617382,0.223383,0.617178,0.233145,0.634212,0.135216,0.638541,0.130798,0.629314,0.130246,0.643946,0.134036,0.618477,0.132509,0.624141,0.333033,0.617071,0.333909,0.579749,0.331734,0.587164,0.333051,0.630059,0.343662,0.622812,0.344585,0.578193,0.342194,0.585806,0.34357,0.634007,0.349837,0.626641,0.350791,0.577185,0.348514,0.584924,0.349927,0.653266,0.164836,0.66899,0.197197,0.688946,0.224296,0.599187,0.164522,0.574669,0.197125,0.551507,0.22503,0.629142,0.238445,0.626024,0.28775,0.621596,0.326582,0.62692,0.340989,0.604988,0.237616,0.593434,0.287075,0.584616,0.325505,0.582526,0.339748,
220,0.581391,0.34733,0.582542,0.339754,0.584629,0.325506,0.593422,0.287077,0.604999,0.237603,0.630541,0.348365,0.62691,0.340999,0.621598,0.32659,0.626022,0.287767,0.629162,0.238451,0.541304,0.23266,0.55154,0.224983,0.574717,0.197088,0.599224,0.164502,0.621259,0.161818,0.697713,0.233277,0.688926,0.224347,0.669015,0.197225,0.653295,0.164833,0.633782,0.161649,0.633108,0.113767,0.629671,0.141844,0.627324,0.154754,0.624803,0.163651,0.622387,0.184095,0.621142,0.198146,0.620082,0.209863,0.617413,0.22338,0.617199,0.233141,0.634135,0.135219,0.638495,0.130803,0.62926,0.130248,0.643978,0.134044,0.618487,0.132508,0.624144,0.333042,0.617072,0.333915,0.579762,0.331733,0.587177,0.333049,0.63005,0.343673,0.622801,0.344593,0.57821,0.3422,0.585822,0.343574,0.63399,0.34985,0.626622,0.3508,0.577204,0.348522,0.584943,0.349934,0.653295,0.164833,0.669015,0.197225,0.688926,0.224347,0.599224,0.164502,0.574717,0.197088,0.55154,0.224983,0.629162,0.238451,0.626022,0.287767,0.621598,0.32659,0.62691,0.340999,0.604999,0.237603,0.593422,0.287077,0.584629,0.325506,0.582542,0.339754,
