Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
134,0.548942,0.295113,0.539411,0.292616,0.523685,0.286351,0.528174,0.244458,0.527968,0.194606,0.547458,0.273435,0.538536,0.273071,0.523655,0.26997,0.527003,0.232034,0.526695,0.187122,0.522689,0.217441,0.519615,0.206144,0.515011,0.17127,0.522091,0.1304,0.528762,0.120203,0.525244,0.165813,0.523648,0.160171,0.519222,0.142567,0.523595,0.116319,0.528525,0.117052,0.520598,0.0756219,0.526076,0.100692,0.525317,0.113125,0.519455,0.123307,0.518605,0.14291,0.520257,0.155653,0.522275,0.166031,0.519988,0.180012,0.524894,0.187229,0.543244,0.0897152,0.538308,0.0860202,0.538211,0.0875183,0.52736,0.0901875,0.526686,0.0946079,0.522688,0.275211,0.523937,0.278505,0.522476,0.295294,0.523964,0.292005,0.537634,0.274527,0.539033,0.277802,0.538485,0.297578,0.539804,0.294247,0.546699,0.273611,0.548188,0.27687,0.548223,0.298741,0.549438,0.295386,0.523595,0.116319,0.519222,0.142567,0.523648,0.160171,0.522091,0.1304,0.515011,0.17127,0.519615,0.206144,0.526695,0.187122,0.527003,0.232034,0.523655,0.26997,0.538536,0.273071,0.527968,0.194606,0.528174,0.244458,0.523685,0.286351,0.539411,0.292616,
135,0.548942,0.295102,0.539411,0.292606,0.523686,0.286342,0.528195,0.244457,0.527987,0.194606,0.547463,0.273448,0.53854,0.273081,0.523659,0.269973,0.527031,0.232033,0.526683,0.187121,0.522641,0.217445,0.519631,0.206157,0.515033,0.171277,0.522082,0.1304,0.528777,0.12021,0.525219,0.165816,0.523608,0.160181,0.519218,0.142571,0.523597,0.116336,0.528524,0.117057,0.520584,0.0756263,0.526076,0.100694,0.525324,0.11313,0.519461,0.123313,0.518606,0.142916,0.520257,0.155658,0.522275,0.166034,0.51999,0.180017,0.524897,0.18723,0.543238,0.0897032,0.538298,0.0860153,0.538206,0.0875063,0.527351,0.0901981,0.526687,0.0945989,0.522691,0.275215,0.523938,0.278509,0.522477,0.295285,0.523964,0.291997,0.537638,0.274538,0.539034,0.277812,0.538486,0.297567,0.539803,0.294239,0.546704,0.273625,0.54819,0.276884,0.548223,0.298729,0.549438,0.295376,0.523597,0.116336,0.519218,0.142571,0.523608,0.160181,0.522082,0.1304,0.515033,0.171277,0.519631,0.206157,0.526683,0.187121,0.527031,0.232033,0.523659,0.269973,0.53854,0.273081,0.527987,0.194606,0.528195,0.244457,0.523686,0.286342,0.539411,0.292606,
136,0.548933,0.295096,0.539401,0.292604,0.523673,0.286344,0.528218,0.244466,0.527979,0.194618,0.547465,0.27344,0.53854,0.273078,0.523655,0.269979,0.527018,0.232036,0.526695,0.187132,0.522588,0.217444,0.519647,0.206158,0.515059,0.171271,0.522056,0.130388,0.528768,0.120192,0.525195,0.165822,0.52357,0.160188,0.519215,0.14257,0.523567,0.116337,0.528522,0.117045,0.520589,0.0756148,0.526068,0.100686,0.525314,0.113121,0.519462,0.123311,0.518636,0.142916,0.520294,0.155659,0.522311,0.166036,0.520008,0.180016,0.524904,0.187238,0.543235,0.0897044,0.538296,0.0860137,0.538206,0.0875048,0.527344,0.0901898,0.526686,0.0945911,0.522694,0.275215,0.523938,0.278514,0.522468,0.295288,0.523955,0.291999,0.537643,0.274531,0.539036,0.27781,0.538477,0.297565,0.539794,0.294236,0.546709,0.273613,0.548193,0.276877,0.548215,0.298723,0.549429,0.29537,0.523567,0.116337,0.519215,0.14257,0.52357,0.160188,0.522056,0.130388,0.515059,0.171271,0.519647,0.206158,0.526695,0.187132,0.527018,0.232036,0.523655,0.269979,0.53854,0.273078,0.527979,0.194618,0.528218,0.244466,0.523673,0.286344,0.539401,0.292604,
137,0.548925,0.295097,0.539393,0.292604,0.523666,0.286344,0.528228,0.244472,0.528002,0.194618,0.547471,0.273451,0.538544,0.273086,0.523656,0.269981,0.527007,0.232038,0.526705,0.187129,0.522537,0.217458,0.519654,0.206168,0.515066,0.171277,0.522045,0.130391,0.528766,0.120201,0.525157,0.165824,0.523537,0.160199,0.519204,0.142572,0.523579,0.116346,0.52851,0.117054,0.52057,0.0756204,0.526058,0.100691,0.525307,0.113129,0.519453,0.123319,0.518621,0.142924,0.520281,0.155667,0.522302,0.166043,0.520013,0.180024,0.524917,0.187239,0.543221,0.0897011,0.538281,0.0860161,0.53819,0.0874995,0.527331,0.0902048,0.526674,0.0945844,0.522698,0.275217,0.523937,0.278516,0.52246,0.295288,0.523948,0.292,0.537649,0.274539,0.539037,0.277818,0.538468,0.297566,0.539787,0.294237,0.546717,0.273624,0.548196,0.276888,0.548207,0.298724,0.549422,0.295371,0.523579,0.116346,0.519204,0.142572,0.523537,0.160199,0.522045,0.130391,0.515066,0.171277,0.519654,0.206168,0.526705,0.187129,0.527007,0.232038,0.523656,0.269981,0.538544,0.273086,0.528002,0.194618,0.528228,0.244472,0.523666,0.286344,0.539393,0.292604,
138,0.548917,0.295104,0.539387,0.292605,0.523664,0.286333,0.528229,0.244465,0.528005,0.194612,0.547478,0.273454,0.538548,0.273087,0.523655,0.269981,0.527009,0.232055,0.526701,0.187147,0.522476,0.217481,0.519652,0.206183,0.515082,0.171283,0.522031,0.130398,0.528767,0.1202,0.525128,0.165821,0.523496,0.160212,0.519188,0.142576,0.523581,0.116349,0.528508,0.117051,0.520568,0.07562,0.526058,0.10069,0.525307,0.113128,0.519453,0.123317,0.518619,0.142921,0.520278,0.155663,0.522299,0.166041,0.520011,0.180027,0.524916,0.187244,0.543219,0.089696,0.538276,0.086013,0.538192,0.0874947,0.527321,0.0902054,0.526682,0.0945807,0.522704,0.275211,0.523934,0.278515,0.522452,0.295275,0.523943,0.291986,0.537659,0.274536,0.539038,0.27782,0.538458,0.297566,0.539781,0.294235,0.54673,0.273623,0.548199,0.276893,0.548196,0.298731,0.549415,0.295376,0.523581,0.116349,0.519188,0.142576,0.523496,0.160212,0.522031,0.130398,0.515082,0.171283,0.519652,0.206183,0.526701,0.187147,0.527009,0.232055,0.523655,0.269981,0.538548,0.273087,0.528005,0.194612,0.528229,0.244465,0.523664,0.286333,0.539387,0.292605,
139,0.548912,0.295116,0.539382,0.292618,0.523658,0.286347,0.528233,0.244476,0.527998,0.194617,0.547478,0.273456,0.538548,0.273088,0.523656,0.269979,0.527005,0.232049,0.526701,0.18714,0.522402,0.21749,0.519653,0.20619,0.515092,0.171285,0.522014,0.130397,0.52878,0.120203,0.525089,0.165826,0.523459,0.160217,0.519178,0.142575,0.523588,0.116357,0.528522,0.117055,0.520545,0.0756228,0.526061,0.100689,0.52532,0.113128,0.519465,0.123318,0.518626,0.142922,0.520282,0.155665,0.522301,0.166043,0.52001,0.180026,0.524913,0.187243,0.543211,0.0896745,0.538265,0.0859994,0.538179,0.0874757,0.527318,0.0902093,0.526673,0.0945697,0.522704,0.275208,0.523933,0.278513,0.522447,0.295289,0.523942,0.292002,0.537659,0.274535,0.539037,0.277821,0.538453,0.297579,0.539779,0.29425,0.54673,0.273625,0.548199,0.276895,0.54819,0.298742,0.549413,0.29539,0.523588,0.116357,0.519178,0.142575,0.523459,0.160217,0.522014,0.130397,0.515092,0.171285,0.519653,0.20619,0.526701,0.18714,0.527005,0.232049,0.523656,0.269979,0.538548,0.273088,0.527998,0.194617,0.528233,0.244476,0.523658,0.286347,0.539382,0.292618,
140,0.5489,0.2951,0.53937,0.292603,0.523646,0.286333,0.528248,0.244466,0.528032,0.194613,0.547477,0.273465,0.538546,0.273094,0.523652,0.269977,0.527018,0.232055,0.5267,0.187141,0.522319,0.217512,0.519649,0.206205,0.515109,0.17129,0.521985,0.130395,0.52875,0.120198,0.525057,0.165828,0.523418,0.160225,0.51916,0.142577,0.523581,0.116361,0.528488,0.117053,0.520546,0.075615,0.526037,0.100689,0.525287,0.113129,0.519436,0.123322,0.51861,0.142928,0.520274,0.155671,0.5223,0.166046,0.520019,0.180033,0.524927,0.187245,0.543197,0.0896917,0.538254,0.086014,0.538169,0.0874845,0.5273,0.0902179,0.52666,0.0945617,0.522701,0.275206,0.523925,0.278512,0.522435,0.295276,0.523928,0.291985,0.537658,0.274541,0.539031,0.277827,0.538442,0.297565,0.539765,0.294233,0.546732,0.273634,0.548195,0.276905,0.548179,0.298728,0.549399,0.295372,0.523581,0.116361,0.51916,0.142577,0.523418,0.160225,0.521985,0.130395,0.515109,0.17129,0.519649,0.206205,0.5267,0.187141,0.527018,0.232055,0.523652,0.269977,0.538546,0.273094,0.528032,0.194613,0.528248,0.244466,0.523646,0.286333,0.53937,0.292603,
141,0.548892,0.295103,0.539362,0.292604,0.52364,0.286332,0.528248,0.244468,0.528017,0.194616,0.547476,0.273468,0.538544,0.273096,0.523649,0.269978,0.527005,0.232055,0.526694,0.187142,0.52222,0.217533,0.519644,0.206205,0.515124,0.171285,0.521977,0.130388,0.528753,0.120201,0.525025,0.16583,0.523374,0.160235,0.519143,0.142574,0.523592,0.116357,0.528485,0.117058,0.520527,0.0756183,0.526032,0.10069,0.525288,0.113131,0.519435,0.123324,0.518602,0.14293,0.520263,0.155673,0.522288,0.166049,0.520008,0.180035,0.524916,0.187247,0.543185,0.0896814,0.538241,0.0860085,0.538155,0.0874753,0.527293,0.0902225,0.526647,0.0945562,0.5227,0.275204,0.523921,0.278511,0.522427,0.295274,0.523923,0.291986,0.537658,0.274541,0.539028,0.27783,0.538432,0.297565,0.539759,0.294236,0.546733,0.273635,0.548193,0.276909,0.548169,0.29873,0.549393,0.295376,0.523592,0.116357,0.519143,0.142574,0.523374,0.160235,0.521977,0.130388,0.515124,0.171285,0.519644,0.206205,0.526694,0.187142,0.527005,0.232055,0.523649,0.269978,0.538544,0.273096,0.528017,0.194616,0.528248,0.244468,0.52364,0.286332,0.539362,0.292604,
142,0.548884,0.295097,0.539355,0.292597,0.523634,0.286323,0.528232,0.244469,0.528018,0.194621,0.547471,0.273458,0.538538,0.273086,0.523641,0.26997,0.526991,0.232047,0.526722,0.18715,0.522119,0.217566,0.519638,0.206208,0.515127,0.171287,0.521955,0.130391,0.528755,0.120201,0.524992,0.16583,0.523334,0.16024,0.519124,0.142575,0.523574,0.116361,0.528479,0.117059,0.520506,0.075617,0.526023,0.100688,0.525284,0.113132,0.519433,0.123326,0.518602,0.142934,0.520266,0.155677,0.522293,0.166053,0.520018,0.18004,0.524929,0.187253,0.54317,0.0896699,0.538226,0.0860027,0.538136,0.0874623,0.527286,0.0902291,0.526627,0.0945429,0.522695,0.275192,0.523913,0.278503,0.522421,0.295264,0.523919,0.291974,0.537653,0.27453,0.539021,0.277821,0.538425,0.297558,0.539753,0.294227,0.546728,0.273623,0.548187,0.276899,0.548161,0.298724,0.549386,0.295369,0.523574,0.116361,0.519124,0.142575,0.523334,0.16024,0.521955,0.130391,0.515127,0.171287,0.519638,0.206208,0.526722,0.18715,0.526991,0.232047,0.523641,0.26997,0.538538,0.273086,0.528018,0.194621,0.528232,0.244469,0.523634,0.286323,0.539355,0.292597,
143,0.548883,0.295104,0.539353,0.292605,0.523631,0.286333,0.528223,0.244469,0.528018,0.194618,0.547468,0.273468,0.538535,0.273094,0.523639,0.269973,0.526988,0.232054,0.526705,0.187136,0.522005,0.217614,0.519626,0.206214,0.515125,0.171291,0.521935,0.130391,0.528744,0.1202,0.524964,0.165809,0.523283,0.160243,0.519104,0.142571,0.523608,0.116363,0.528474,0.117058,0.520483,0.0756082,0.52601,0.100683,0.525275,0.11313,0.519425,0.123325,0.518596,0.142932,0.52026,0.155674,0.522288,0.16605,0.520011,0.180035,0.524921,0.187245,0.543152,0.0896563,0.53821,0.0859964,0.538114,0.0874433,0.527277,0.0902392,0.526603,0.0945171,0.522691,0.275197,0.523908,0.278506,0.522419,0.295275,0.523916,0.291985,0.53765,0.274539,0.539017,0.277829,0.538423,0.297567,0.539752,0.294236,0.546726,0.273634,0.548183,0.276909,0.54816,0.298731,0.549385,0.295376,0.523608,0.116363,0.519104,0.142571,0.523283,0.160243,0.521935,0.130391,0.515125,0.171291,0.519626,0.206214,0.526705,0.187136,0.526988,0.232054,0.523639,0.269973,0.538535,0.273094,0.528018,0.194618,0.528223,0.244469,0.523631,0.286333,0.539353,0.292605,
144,0.548876,0.295104,0.539347,0.292603,0.523627,0.286326,0.528219,0.244466,0.528029,0.194615,0.547464,0.273474,0.538529,0.273101,0.52363,0.269979,0.526977,0.232069,0.526719,0.18715,0.521906,0.217653,0.519616,0.206209,0.515132,0.171286,0.521908,0.130387,0.528726,0.120198,0.524924,0.165802,0.523245,0.160256,0.519076,0.142577,0.523589,0.116366,0.528456,0.117055,0.52047,0.0756051,0.525991,0.100682,0.525256,0.113131,0.51941,0.123327,0.518589,0.142934,0.520259,0.155675,0.52229,0.166051,0.520019,0.180039,0.524932,0.18725,0.543134,0.0896601,0.538195,0.0860013,0.538096,0.0874429,0.527265,0.0902459,0.52658,0.094509,0.522686,0.275198,0.523899,0.278512,0.522412,0.295268,0.523911,0.29198,0.537647,0.274542,0.539009,0.277836,0.538415,0.297564,0.539745,0.294235,0.546725,0.273638,0.548177,0.276917,0.548152,0.298731,0.549379,0.295377,0.523589,0.116366,0.519076,0.142577,0.523245,0.160256,0.521908,0.130387,0.515132,0.171286,0.519616,0.206209,0.526719,0.18715,0.526977,0.232069,0.52363,0.269979,0.538529,0.273101,0.528029,0.194615,0.528219,0.244466,0.523627,0.286326,0.539347,0.292603,
145,0.548871,0.295103,0.539342,0.292603,0.523621,0.286327,0.52823,0.244472,0.528006,0.194621,0.547458,0.273485,0.538523,0.273106,0.523625,0.269974,0.526986,0.232067,0.5267,0.187144,0.521795,0.217693,0.519598,0.206202,0.515128,0.171281,0.521882,0.130381,0.528712,0.120189,0.524897,0.165792,0.523197,0.160273,0.519055,0.142582,0.523601,0.116381,0.528442,0.117052,0.52044,0.0755937,0.52597,0.100673,0.52524,0.113124,0.519397,0.123324,0.518582,0.142933,0.520252,0.155676,0.522282,0.166051,0.520004,0.180037,0.524913,0.187249,0.543108,0.0896443,0.538173,0.0859909,0.538064,0.0874231,0.527253,0.0902476,0.526543,0.0944844,0.522679,0.275192,0.523888,0.278507,0.522408,0.295269,0.52391,0.291979,0.537641,0.274546,0.538999,0.277842,0.53841,0.297564,0.539743,0.294233,0.54672,0.273647,0.548169,0.276928,0.548146,0.29873,0.549376,0.295375,0.523601,0.116381,0.519055,0.142582,0.523197,0.160273,0.521882,0.130381,0.515128,0.171281,0.519598,0.206202,0.5267,0.187144,0.526986,0.232067,0.523625,0.269974,0.538523,0.273106,0.528006,0.194621,0.52823,0.244472,0.523621,0.286327,0.539342,0.292603,
146,0.548871,0.295105,0.539341,0.292605,0.523621,0.286328,0.52821,0.244469,0.527997,0.194614,0.547451,0.273478,0.538515,0.2731,0.523618,0.269968,0.526992,0.232066,0.526703,0.187143,0.521676,0.217743,0.519587,0.206196,0.515117,0.17128,0.521866,0.130386,0.528709,0.120197,0.524871,0.165777,0.523151,0.160274,0.519038,0.142576,0.52358,0.11637,0.528435,0.117056,0.520412,0.0755976,0.52596,0.100675,0.525236,0.113128,0.51939,0.123325,0.518563,0.142932,0.520232,0.155674,0.522263,0.166049,0.519994,0.180036,0.524908,0.187247,0.54309,0.0896338,0.538155,0.0859869,0.53804,0.0874122,0.527246,0.0902576,0.526518,0.0944752,0.522671,0.275185,0.52388,0.2785,0.522407,0.29527,0.523906,0.291982,0.537633,0.274539,0.538991,0.277836,0.53841,0.297566,0.53974,0.294237,0.546713,0.27364,0.548161,0.276922,0.548147,0.298732,0.549374,0.295378,0.52358,0.11637,0.519038,0.142576,0.523151,0.160274,0.521866,0.130386,0.515117,0.17128,0.519587,0.206196,0.526703,0.187143,0.526992,0.232066,0.523618,0.269968,0.538515,0.2731,0.527997,0.194614,0.52821,0.244469,0.523621,0.286328,0.539341,0.292605,
147,0.548869,0.295101,0.53934,0.292601,0.52362,0.286324,0.528199,0.244466,0.527995,0.194616,0.547444,0.273483,0.538508,0.273107,0.523609,0.269978,0.526981,0.232068,0.526699,0.18716,0.521542,0.217777,0.519583,0.206175,0.515106,0.171271,0.521852,0.130378,0.528697,0.120193,0.524842,0.165757,0.523106,0.160284,0.519016,0.142581,0.523563,0.116365,0.528412,0.117054,0.520389,0.0755914,0.525939,0.100671,0.525217,0.113127,0.519374,0.123327,0.518554,0.142935,0.520225,0.155677,0.522258,0.166053,0.51999,0.180043,0.524904,0.187256,0.543067,0.0896288,0.538135,0.0859855,0.538013,0.0874027,0.527234,0.0902638,0.526486,0.094459,0.522664,0.275187,0.523871,0.278509,0.522406,0.295266,0.523904,0.291979,0.537627,0.274541,0.538983,0.277844,0.538409,0.297562,0.539738,0.294234,0.546707,0.273641,0.548154,0.276928,0.548146,0.298728,0.549371,0.295375,0.523563,0.116365,0.519016,0.142581,0.523106,0.160284,0.521852,0.130378,0.515106,0.171271,0.519583,0.206175,0.526699,0.18716,0.526981,0.232068,0.523609,0.269978,0.538508,0.273107,0.527995,0.194616,0.528199,0.244466,0.52362,0.286324,0.53934,0.292601,
148,0.548866,0.295102,0.539336,0.292603,0.523616,0.286328,0.528202,0.24447,0.527974,0.194617,0.54743,0.273486,0.538495,0.273108,0.5236,0.269977,0.526982,0.232068,0.526673,0.18715,0.521418,0.217808,0.51957,0.206156,0.515088,0.171263,0.521846,0.130374,0.528711,0.120199,0.524797,0.165744,0.523074,0.160272,0.518987,0.142583,0.523561,0.116372,0.528414,0.117056,0.520356,0.0755904,0.525936,0.100668,0.525225,0.113128,0.519379,0.123328,0.518548,0.142935,0.520214,0.155676,0.522244,0.166051,0.51997,0.180039,0.524882,0.187251,0.543049,0.0896025,0.538118,0.0859709,0.537989,0.0873755,0.52723,0.0902749,0.526462,0.094435,0.522649,0.275179,0.523857,0.278507,0.522402,0.295269,0.523899,0.29198,0.537611,0.274538,0.538968,0.277847,0.538406,0.297564,0.539734,0.294233,0.546691,0.273639,0.548139,0.276934,0.548143,0.298729,0.549368,0.295374,0.523561,0.116372,0.518987,0.142583,0.523074,0.160272,0.521846,0.130374,0.515088,0.171263,0.51957,0.206156,0.526673,0.18715,0.526982,0.232068,0.5236,0.269977,0.538495,0.273108,0.527974,0.194617,0.528202,0.24447,0.523616,0.286328,0.539336,0.292603,
149,0.54887,0.295098,0.53934,0.2926,0.523619,0.286325,0.528206,0.244466,0.527963,0.194616,0.547421,0.273491,0.538486,0.273113,0.523591,0.269983,0.526978,0.232076,0.526675,0.187157,0.521284,0.217838,0.519553,0.206137,0.515069,0.171252,0.521824,0.130369,0.528688,0.120191,0.524755,0.165729,0.523038,0.160264,0.518946,0.142587,0.523546,0.116366,0.528395,0.11705,0.520342,0.0755821,0.525915,0.100662,0.525202,0.113123,0.519361,0.123325,0.51854,0.142932,0.52021,0.155674,0.522242,0.16605,0.519967,0.180038,0.524878,0.187253,0.54303,0.0896033,0.538102,0.0859715,0.537968,0.0873724,0.527218,0.0902746,0.526436,0.0944243,0.52264,0.275173,0.523845,0.278512,0.522406,0.295267,0.523902,0.29198,0.537603,0.274534,0.538956,0.277854,0.53841,0.29756,0.539737,0.294233,0.546684,0.273638,0.548128,0.276942,0.548147,0.298725,0.549371,0.295373,0.523546,0.116366,0.518946,0.142587,0.523038,0.160264,0.521824,0.130369,0.515069,0.171252,0.519553,0.206137,0.526675,0.187157,0.526978,0.232076,0.523591,0.269983,0.538486,0.273113,0.527963,0.194616,0.528206,0.244466,0.523619,0.286325,0.53934,0.2926,
150,0.548873,0.295095,0.539343,0.292597,0.523623,0.286323,0.528189,0.244463,0.527947,0.194613,0.547409,0.273494,0.538475,0.273118,0.523584,0.269991,0.526965,0.232072,0.526682,0.187162,0.521158,0.217867,0.519536,0.206123,0.515054,0.171245,0.5218,0.130365,0.528649,0.120176,0.524731,0.165713,0.522995,0.160257,0.518905,0.142586,0.523535,0.116363,0.528361,0.117037,0.520332,0.0755666,0.525883,0.100653,0.525164,0.113114,0.519329,0.123319,0.518526,0.142927,0.520204,0.155669,0.522239,0.166045,0.519963,0.180034,0.524874,0.187252,0.543007,0.0896115,0.538083,0.0859755,0.537946,0.0873742,0.527197,0.0902695,0.526407,0.0944126,0.522627,0.275166,0.523833,0.278518,0.522409,0.295265,0.523903,0.291979,0.537588,0.274529,0.538943,0.277861,0.538414,0.297557,0.539739,0.294231,0.54667,0.273632,0.548115,0.276949,0.548152,0.298721,0.549373,0.29537,0.523535,0.116363,0.518905,0.142586,0.522995,0.160257,0.5218,0.130365,0.515054,0.171245,0.519536,0.206123,0.526682,0.187162,0.526965,0.232072,0.523584,0.269991,0.538475,0.273118,0.527947,0.194613,0.528189,0.244463,0.523623,0.286323,0.539343,0.292597,
151,0.5489,0.295092,0.53937,0.292595,0.523649,0.286321,0.528207,0.244461,0.527968,0.194609,0.547405,0.273493,0.53847,0.273117,0.523581,0.269989,0.526956,0.232063,0.526677,0.187157,0.521033,0.217893,0.519523,0.206103,0.515042,0.171234,0.521768,0.130355,0.528646,0.120183,0.524685,0.165683,0.522968,0.160246,0.51888,0.142592,0.523528,0.116361,0.528334,0.117042,0.520313,0.0755687,0.525868,0.100658,0.52515,0.113121,0.519313,0.123328,0.518507,0.142935,0.520186,0.155675,0.522225,0.166049,0.519961,0.18004,0.524879,0.187251,0.542989,0.0896116,0.538066,0.0859807,0.537927,0.0873701,0.527184,0.0902853,0.526387,0.0944024,0.522622,0.275152,0.523825,0.278514,0.522436,0.295264,0.523931,0.291978,0.537584,0.274519,0.538935,0.277862,0.53844,0.297555,0.539767,0.294228,0.546666,0.273624,0.548108,0.276951,0.548178,0.298718,0.549401,0.295367,0.523528,0.116361,0.51888,0.142592,0.522968,0.160246,0.521768,0.130355,0.515042,0.171234,0.519523,0.206103,0.526677,0.187157,0.526956,0.232063,0.523581,0.269989,0.53847,0.273117,0.527968,0.194609,0.528207,0.244461,0.523649,0.286321,0.53937,0.292595,
152,0.548876,0.295084,0.539347,0.292585,0.523627,0.28631,0.528197,0.244462,0.527921,0.194616,0.547382,0.273488,0.538448,0.273112,0.523562,0.269983,0.526924,0.23207,0.526665,0.187169,0.520907,0.217908,0.519488,0.206085,0.515018,0.171225,0.521743,0.130355,0.528639,0.120171,0.524635,0.165642,0.522937,0.160229,0.51883,0.142603,0.523497,0.116359,0.52833,0.117034,0.520276,0.0755634,0.52585,0.100647,0.525141,0.11311,0.519309,0.123319,0.518506,0.142929,0.520183,0.15567,0.522219,0.166047,0.519942,0.180037,0.524853,0.187256,0.542963,0.0895882,0.53804,0.0859601,0.537895,0.0873516,0.527167,0.0902709,0.526356,0.0943941,0.5226,0.275144,0.523804,0.278508,0.522413,0.295251,0.523909,0.291963,0.53756,0.274512,0.538913,0.277858,0.538416,0.297546,0.539743,0.294216,0.546643,0.273617,0.548086,0.276947,0.548153,0.298711,0.549377,0.295357,0.523497,0.116359,0.51883,0.142603,0.522937,0.160229,0.521743,0.130355,0.515018,0.171225,0.519488,0.206085,0.526665,0.187169,0.526924,0.23207,0.523562,0.269983,0.538448,0.273112,0.527921,0.194616,0.528197,0.244462,0.523627,0.28631,0.539347,0.292585,
153,0.548884,0.295087,0.539354,0.292592,0.523631,0.286323,0.528172,0.244465,0.527912,0.194617,0.547363,0.273489,0.538431,0.273117,0.523547,0.269994,0.526924,0.232064,0.526655,0.18717,0.520774,0.217907,0.519461,0.206061,0.515001,0.171206,0.521744,0.13034,0.528633,0.120168,0.52457,0.165617,0.522922,0.160195,0.518779,0.142603,0.523487,0.116356,0.528321,0.117032,0.520252,0.0755647,0.525837,0.100645,0.525132,0.113108,0.519302,0.123319,0.518502,0.142929,0.52018,0.15567,0.522216,0.166047,0.519936,0.180036,0.524845,0.187256,0.542944,0.0895768,0.538018,0.0859518,0.537878,0.0873428,0.527143,0.0902692,0.526345,0.0943911,0.522581,0.275148,0.523789,0.278517,0.52242,0.295265,0.523913,0.291978,0.53754,0.274513,0.538897,0.277863,0.538426,0.297553,0.539749,0.294224,0.546623,0.273614,0.548069,0.276949,0.548164,0.298713,0.549384,0.295361,0.523487,0.116356,0.518779,0.142603,0.522922,0.160195,0.521744,0.13034,0.515001,0.171206,0.519461,0.206061,0.526655,0.18717,0.526924,0.232064,0.523547,0.269994,0.538431,0.273117,0.527912,0.194617,0.528172,0.244465,0.523631,0.286323,0.539354,0.292592,
154,0.548883,0.295088,0.539353,0.292592,0.523631,0.286322,0.528169,0.244465,0.527925,0.194616,0.547353,0.273494,0.53842,0.273118,0.523539,0.269987,0.52692,0.232061,0.526655,0.187167,0.520668,0.217907,0.519431,0.206043,0.514979,0.171195,0.521731,0.130336,0.52863,0.120165,0.52451,0.165583,0.522896,0.160169,0.518733,0.142604,0.523472,0.116359,0.528304,0.117033,0.520224,0.0755673,0.525821,0.100643,0.525122,0.113107,0.519292,0.12332,0.51849,0.142932,0.520169,0.155673,0.522207,0.16605,0.519936,0.18004,0.524849,0.187257,0.542923,0.0895651,0.537994,0.0859424,0.537857,0.087335,0.52712,0.0902648,0.526329,0.0943913,0.522569,0.275134,0.523775,0.278509,0.522419,0.295263,0.523912,0.291976,0.537529,0.274509,0.538882,0.277865,0.538424,0.297553,0.539748,0.294224,0.546612,0.273616,0.548056,0.276956,0.548162,0.298715,0.549382,0.295362,0.523472,0.116359,0.518733,0.142604,0.522896,0.160169,0.521731,0.130336,0.514979,0.171195,0.519431,0.206043,0.526655,0.187167,0.52692,0.232061,0.523539,0.269987,0.53842,0.273118,0.527925,0.194616,0.528169,0.244465,0.523631,0.286322,0.539353,0.292592,
155,0.548891,0.295078,0.53936,0.292585,0.523636,0.286319,0.528178,0.244465,0.527905,0.194614,0.54734,0.273485,0.538409,0.273114,0.52353,0.269993,0.526904,0.232071,0.526642,0.187172,0.52055,0.217891,0.519402,0.206026,0.514968,0.171181,0.521723,0.130325,0.528608,0.120157,0.524464,0.165551,0.52286,0.160133,0.518688,0.142596,0.523449,0.116355,0.528291,0.117028,0.520199,0.0755668,0.525801,0.100638,0.525103,0.1131,0.519275,0.123313,0.518477,0.142926,0.520158,0.155669,0.522196,0.166046,0.519922,0.180038,0.524833,0.187257,0.542901,0.0895574,0.537969,0.0859334,0.537838,0.0873321,0.52709,0.0902523,0.526317,0.0943962,0.522557,0.275128,0.523765,0.278513,0.522426,0.295261,0.523914,0.291972,0.537515,0.274497,0.538871,0.277864,0.538434,0.297546,0.539752,0.294215,0.546598,0.273599,0.548044,0.276951,0.548173,0.298705,0.549388,0.29535,0.523449,0.116355,0.518688,0.142596,0.52286,0.160133,0.521723,0.130325,0.514968,0.171181,0.519402,0.206026,0.526642,0.187172,0.526904,0.232071,0.52353,0.269993,0.538409,0.273114,0.527905,0.194614,0.528178,0.244465,0.523636,0.286319,0.53936,0.292585,
