Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
262,0.56778,0.351637,0.564128,0.345384,0.558372,0.333195,0.562628,0.293223,0.565318,0.244752,0.598334,0.336758,0.590988,0.332357,0.57941,0.322423,0.584081,0.287009,0.583821,0.242299,0.520998,0.249826,0.526314,0.24057,0.537554,0.213301,0.557223,0.181795,0.576203,0.177546,0.623582,0.233213,0.61814,0.225949,0.606304,0.203735,0.598548,0.177224,0.585017,0.176144,0.580954,0.137157,0.580727,0.160436,0.579113,0.171201,0.575372,0.17893,0.573954,0.196528,0.574054,0.208639,0.574311,0.218794,0.57204,0.230941,0.573771,0.239318,0.582288,0.155655,0.585883,0.151536,0.578085,0.151692,0.591839,0.153193,0.570187,0.153623,0.580975,0.327883,0.576675,0.330346,0.55437,0.340603,0.560891,0.339863,0.592825,0.33413,0.588539,0.336683,0.560438,0.349001,0.567094,0.348213,0.600429,0.337331,0.596153,0.339937,0.564212,0.353995,0.570955,0.353178,0.598548,0.177224,0.606304,0.203735,0.61814,0.225949,0.557223,0.181795,0.537554,0.213301,0.526314,0.24057,0.583821,0.242299,0.584081,0.287009,0.57941,0.322423,0.590988,0.332357,0.565318,0.244752,0.562628,0.293223,0.558372,0.333195,0.564128,0.345384,
263,0.56735,0.351703,0.563858,0.345424,0.558359,0.333192,0.562506,0.293189,0.565192,0.2447,0.598292,0.336778,0.590967,0.33236,0.579426,0.322393,0.584131,0.287095,0.583843,0.24234,0.520762,0.249302,0.526085,0.240132,0.537441,0.213091,0.557125,0.181712,0.576143,0.177573,0.623945,0.233772,0.618547,0.226391,0.606684,0.203995,0.598834,0.177356,0.585056,0.17621,0.581029,0.137201,0.580746,0.160485,0.579148,0.171238,0.575467,0.17894,0.574039,0.196527,0.574107,0.208637,0.574332,0.218792,0.572078,0.230921,0.573748,0.239309,0.581913,0.155747,0.585618,0.151631,0.577806,0.151758,0.591842,0.153287,0.570151,0.153635,0.581002,0.327843,0.576683,0.330307,0.554342,0.340568,0.560906,0.339882,0.592815,0.334127,0.588509,0.336681,0.560148,0.34901,0.566851,0.34828,0.600398,0.337349,0.5961,0.339957,0.563759,0.354031,0.570551,0.353272,0.598834,0.177356,0.606684,0.203995,0.618547,0.226391,0.557125,0.181712,0.537441,0.213091,0.526085,0.240132,0.583843,0.24234,0.584131,0.287095,0.579426,0.322393,0.590967,0.33236,0.565192,0.2447,0.562506,0.293189,0.558359,0.333192,0.563858,0.345424,
264,0.566903,0.35177,0.563576,0.345469,0.558342,0.333197,0.562366,0.293148,0.565098,0.244661,0.598253,0.336791,0.590948,0.332356,0.579441,0.322358,0.584205,0.287179,0.583858,0.242376,0.52052,0.24874,0.525872,0.239671,0.537353,0.212874,0.557018,0.181615,0.576069,0.177603,0.624301,0.23434,0.618951,0.226844,0.60707,0.204256,0.599103,0.17749,0.585064,0.176266,0.581122,0.137245,0.580749,0.160534,0.579149,0.171276,0.575526,0.178954,0.574102,0.196529,0.57415,0.208638,0.574351,0.218793,0.572109,0.230908,0.573732,0.239303,0.581528,0.155837,0.585346,0.151733,0.577524,0.151818,0.591834,0.1534,0.570115,0.153631,0.58102,0.327805,0.576685,0.330265,0.55431,0.340539,0.560914,0.339912,0.592801,0.334123,0.588479,0.336673,0.559847,0.349022,0.566595,0.348353,0.600368,0.337363,0.596053,0.339966,0.56329,0.354066,0.570129,0.353371,0.599103,0.17749,0.60707,0.204256,0.618951,0.226844,0.557018,0.181615,0.537353,0.212874,0.525872,0.239671,0.583858,0.242376,0.584205,0.287179,0.579441,0.322358,0.590948,0.332356,0.565098,0.244661,0.562366,0.293148,0.558342,0.333197,0.563576,0.345469,
265,0.566436,0.351835,0.563283,0.345506,0.55833,0.333191,0.562236,0.293113,0.564965,0.244609,0.59821,0.336811,0.590926,0.332355,0.579456,0.322322,0.584264,0.287261,0.583864,0.242418,0.520308,0.248165,0.525656,0.239184,0.537257,0.212643,0.55695,0.18154,0.576026,0.177648,0.624665,0.234916,0.619354,0.227314,0.607442,0.204528,0.599366,0.177603,0.585096,0.176337,0.581159,0.137292,0.580756,0.160587,0.579178,0.171322,0.575603,0.178973,0.574167,0.196532,0.574188,0.208637,0.574359,0.218792,0.572136,0.23089,0.573697,0.239294,0.581155,0.155905,0.58507,0.151807,0.577242,0.151871,0.59181,0.153484,0.570073,0.153654,0.581041,0.327758,0.576689,0.330218,0.554275,0.340495,0.56092,0.339933,0.592787,0.334117,0.588446,0.336667,0.559532,0.349023,0.566323,0.348422,0.600334,0.337381,0.596,0.339984,0.562799,0.354095,0.569685,0.35347,0.599366,0.177603,0.607442,0.204528,0.619354,0.227314,0.55695,0.18154,0.537257,0.212643,0.525656,0.239184,0.583864,0.242418,0.584264,0.287261,0.579456,0.322322,0.590926,0.332355,0.564965,0.244609,0.562236,0.293113,0.55833,0.333191,0.563283,0.345506,
266,0.565954,0.351895,0.562977,0.345541,0.558306,0.333183,0.562135,0.293083,0.564848,0.244552,0.598175,0.33683,0.590913,0.332354,0.57948,0.322288,0.584316,0.287368,0.583882,0.242458,0.520088,0.247574,0.525451,0.238668,0.537192,0.212407,0.556847,0.181426,0.575938,0.17766,0.625057,0.235493,0.619737,0.227796,0.607784,0.204805,0.599679,0.177758,0.585108,0.17639,0.581216,0.137337,0.580748,0.160633,0.579187,0.171351,0.575686,0.178979,0.574258,0.196531,0.574251,0.208636,0.574391,0.218789,0.572181,0.230866,0.573678,0.239281,0.580784,0.156024,0.584797,0.151926,0.576967,0.151956,0.591777,0.153587,0.570033,0.153664,0.581077,0.327712,0.576706,0.330174,0.554242,0.340452,0.560927,0.339947,0.592786,0.33411,0.588424,0.336662,0.55921,0.349024,0.566045,0.348484,0.60031,0.337397,0.595955,0.340003,0.562297,0.354123,0.569228,0.35356,0.599679,0.177758,0.607784,0.204805,0.619737,0.227796,0.556847,0.181426,0.537192,0.212407,0.525451,0.238668,0.583882,0.242458,0.584316,0.287368,0.57948,0.322288,0.590913,0.332354,0.564848,0.244552,0.562135,0.293083,0.558306,0.333183,0.562977,0.345541,
267,0.565446,0.351953,0.562656,0.345573,0.558283,0.333177,0.56202,0.293039,0.564752,0.244512,0.598139,0.336854,0.590901,0.332355,0.57951,0.322252,0.584346,0.287439,0.583906,0.242513,0.519878,0.246959,0.525258,0.238146,0.537123,0.212162,0.556749,0.181311,0.575845,0.177652,0.62544,0.236083,0.620116,0.228301,0.60815,0.205095,0.599945,0.177882,0.585105,0.176425,0.581259,0.137372,0.58073,0.160668,0.579183,0.171368,0.575751,0.178978,0.574332,0.196531,0.574302,0.208637,0.574416,0.218793,0.572225,0.230863,0.573668,0.239285,0.580402,0.156145,0.58451,0.152045,0.576682,0.152042,0.591727,0.153682,0.569986,0.153665,0.581117,0.327666,0.576725,0.330128,0.554206,0.340407,0.56093,0.339967,0.592785,0.334106,0.588401,0.336658,0.558871,0.34902,0.565749,0.348547,0.600285,0.337418,0.595907,0.340024,0.561767,0.354144,0.568743,0.353651,0.599945,0.177882,0.60815,0.205095,0.620116,0.228301,0.556749,0.181311,0.537123,0.212162,0.525258,0.238146,0.583906,0.242513,0.584346,0.287439,0.57951,0.322252,0.590901,0.332355,0.564752,0.244512,0.56202,0.293039,0.558283,0.333177,0.562656,0.345573,
268,0.56491,0.352011,0.562315,0.345602,0.558252,0.333163,0.561905,0.292994,0.564615,0.244453,0.598095,0.336874,0.590884,0.332349,0.579541,0.3222,0.584405,0.287523,0.583924,0.242572,0.519674,0.246319,0.525075,0.237602,0.537059,0.211906,0.556658,0.181194,0.575751,0.177656,0.625831,0.23671,0.62049,0.228811,0.608505,0.205387,0.6002,0.178014,0.5851,0.176469,0.581282,0.137411,0.580703,0.160708,0.579177,0.171391,0.575817,0.178982,0.574406,0.19653,0.574352,0.208637,0.574435,0.218793,0.57227,0.23085,0.573642,0.239281,0.580015,0.156248,0.584214,0.15215,0.576391,0.152116,0.591662,0.153774,0.569932,0.153671,0.58115,0.327608,0.576738,0.330064,0.554168,0.340354,0.560929,0.339976,0.592774,0.334099,0.588369,0.336645,0.558516,0.349012,0.565435,0.348605,0.600251,0.33744,0.59585,0.34004,0.561213,0.354166,0.568232,0.353741,0.6002,0.178014,0.608505,0.205387,0.62049,0.228811,0.556658,0.181194,0.537059,0.211906,0.525075,0.237602,0.583924,0.242572,0.584405,0.287523,0.579541,0.3222,0.590884,0.332349,0.564615,0.244453,0.561905,0.292994,0.558252,0.333163,0.562315,0.345602,
269,0.564354,0.352061,0.561963,0.345628,0.558228,0.333152,0.561791,0.292957,0.564525,0.244416,0.598053,0.3369,0.59087,0.332346,0.579575,0.322156,0.584443,0.287589,0.583963,0.242637,0.519466,0.245677,0.524906,0.237061,0.536967,0.211639,0.556557,0.181076,0.575636,0.177658,0.6262,0.237343,0.620845,0.229333,0.608882,0.205683,0.600443,0.178133,0.585067,0.176508,0.581309,0.137457,0.580661,0.160752,0.579145,0.171415,0.575855,0.178985,0.574458,0.19653,0.574387,0.208639,0.57445,0.218798,0.57232,0.230859,0.573641,0.239294,0.579628,0.156376,0.583917,0.152279,0.576102,0.152207,0.591584,0.153886,0.569874,0.153674,0.581195,0.327552,0.57676,0.330007,0.554135,0.340302,0.560932,0.339994,0.592773,0.33409,0.588343,0.336636,0.55815,0.348999,0.565108,0.348665,0.600221,0.337463,0.595795,0.340063,0.560638,0.354177,0.567698,0.353827,0.600443,0.178133,0.608882,0.205683,0.620845,0.229333,0.556557,0.181076,0.536967,0.211639,0.524906,0.237061,0.583963,0.242637,0.584443,0.287589,0.579575,0.322156,0.59087,0.332346,0.564525,0.244416,0.561791,0.292957,0.558228,0.333152,0.561963,0.345628,
270,0.563768,0.352111,0.561592,0.345655,0.558201,0.333143,0.561667,0.292918,0.564383,0.244369,0.598013,0.336925,0.59086,0.33234,0.579619,0.322097,0.584559,0.287694,0.583914,0.242674,0.519263,0.245024,0.52474,0.236476,0.536895,0.211376,0.556474,0.180986,0.575525,0.177649,0.626567,0.238005,0.621203,0.229871,0.609248,0.205987,0.600661,0.178251,0.585032,0.17654,0.581302,0.137489,0.58061,0.160783,0.579113,0.171429,0.575885,0.178985,0.574494,0.19653,0.574398,0.20864,0.574432,0.2188,0.572307,0.230841,0.573572,0.239285,0.579241,0.156481,0.583611,0.152384,0.575808,0.152281,0.591489,0.153971,0.569806,0.153674,0.581243,0.327481,0.576784,0.329932,0.554093,0.340246,0.560924,0.340015,0.592772,0.33408,0.588317,0.336621,0.557763,0.348981,0.564757,0.348728,0.600193,0.337488,0.595741,0.340083,0.560032,0.354184,0.567132,0.353918,0.600661,0.178251,0.609248,0.205987,0.621203,0.229871,0.556474,0.180986,0.536895,0.211376,0.52474,0.236476,0.583914,0.242674,0.584559,0.287694,0.579619,0.322097,0.59086,0.33234,0.564383,0.244369,0.561667,0.292918,0.558201,0.333143,0.561592,0.345655,
271,0.563155,0.352148,0.561199,0.345672,0.558159,0.33313,0.561561,0.292873,0.564287,0.244327,0.597969,0.336957,0.590851,0.332338,0.579671,0.322041,0.584617,0.287764,0.583939,0.242735,0.519064,0.244363,0.524562,0.235879,0.536838,0.211109,0.55638,0.18087,0.575398,0.177644,0.626929,0.23866,0.621543,0.230416,0.609589,0.206295,0.600877,0.178373,0.584996,0.176582,0.581296,0.137529,0.580553,0.160821,0.57908,0.171449,0.575937,0.178986,0.574559,0.19653,0.57444,0.208642,0.574449,0.218803,0.572354,0.230843,0.573563,0.239292,0.578856,0.156589,0.583305,0.152494,0.575515,0.152357,0.591387,0.154068,0.569737,0.153676,0.581308,0.327411,0.576821,0.329861,0.554046,0.34019,0.560908,0.340033,0.592777,0.334071,0.588293,0.336612,0.557359,0.348957,0.564388,0.348782,0.600163,0.337517,0.59568,0.340112,0.559404,0.354179,0.56654,0.353993,0.600877,0.178373,0.609589,0.206295,0.621543,0.230416,0.55638,0.18087,0.536838,0.211109,0.524562,0.235879,0.583939,0.242735,0.584617,0.287764,0.579671,0.322041,0.590851,0.332338,0.564287,0.244327,0.561561,0.292873,0.558159,0.33313,0.561199,0.345672,
272,0.562508,0.352184,0.560788,0.345687,0.55812,0.333115,0.561423,0.292837,0.564213,0.244284,0.597916,0.336999,0.590839,0.332341,0.579722,0.321989,0.584624,0.287802,0.584029,0.242809,0.518853,0.243704,0.524373,0.235277,0.536775,0.210851,0.556266,0.180754,0.575237,0.177644,0.627257,0.239353,0.621897,0.230964,0.609904,0.206603,0.601071,0.178541,0.584931,0.176622,0.581259,0.137566,0.58046,0.160857,0.579014,0.17147,0.575973,0.17899,0.574629,0.196531,0.5745,0.208644,0.574491,0.218809,0.572458,0.230853,0.573601,0.239305,0.578477,0.15668,0.582997,0.152591,0.575221,0.15242,0.591254,0.154161,0.56964,0.153673,0.581386,0.327335,0.576865,0.329791,0.554014,0.340131,0.560908,0.340046,0.592787,0.334061,0.588267,0.336608,0.556942,0.34893,0.564005,0.348831,0.600131,0.33755,0.59561,0.340153,0.558744,0.354173,0.565916,0.354066,0.601071,0.178541,0.609904,0.206603,0.621897,0.230964,0.556266,0.180754,0.536775,0.210851,0.524373,0.235277,0.584029,0.242809,0.584624,0.287802,0.579722,0.321989,0.590839,0.332341,0.564213,0.244284,0.561423,0.292837,0.55812,0.333115,0.560788,0.345687,
273,0.56185,0.352224,0.560366,0.345711,0.558075,0.333108,0.561304,0.292787,0.564118,0.244239,0.597863,0.337036,0.59083,0.332337,0.579785,0.321921,0.584669,0.287879,0.584059,0.242867,0.518629,0.242986,0.524202,0.234672,0.536712,0.210585,0.55618,0.180667,0.575095,0.17763,0.627581,0.240058,0.622239,0.231531,0.610204,0.206904,0.601268,0.178704,0.584871,0.176649,0.581183,0.137593,0.580367,0.160882,0.578956,0.17148,0.576003,0.178988,0.574684,0.19653,0.57454,0.208646,0.57451,0.218812,0.572514,0.230852,0.573597,0.23931,0.578113,0.156775,0.582691,0.152682,0.57493,0.152489,0.591111,0.154228,0.569535,0.153678,0.581463,0.327249,0.57691,0.329703,0.553969,0.340076,0.560889,0.340069,0.592794,0.334049,0.588239,0.336594,0.556514,0.348908,0.563606,0.348891,0.600096,0.337585,0.595539,0.340185,0.558075,0.354169,0.565276,0.354147,0.601268,0.178704,0.610204,0.206904,0.622239,0.231531,0.55618,0.180667,0.536712,0.210585,0.524202,0.234672,0.584059,0.242867,0.584669,0.287879,0.579785,0.321921,0.59083,0.332337,0.564118,0.244239,0.561304,0.292787,0.558075,0.333108,0.560366,0.345711,
274,0.561161,0.352229,0.559919,0.345707,0.558009,0.333088,0.561186,0.292764,0.564023,0.244201,0.597803,0.337082,0.590821,0.332338,0.579857,0.321859,0.584709,0.287953,0.584076,0.242925,0.518396,0.242269,0.52402,0.234073,0.536673,0.210327,0.556071,0.180556,0.574925,0.177619,0.627891,0.240769,0.622551,0.232103,0.610506,0.207219,0.601422,0.178862,0.584781,0.176674,0.581096,0.137623,0.580245,0.160909,0.578866,0.171492,0.57601,0.178992,0.57473,0.196538,0.574577,0.208656,0.574528,0.218824,0.572563,0.230852,0.573586,0.239317,0.577746,0.15687,0.582379,0.152777,0.574634,0.152556,0.590948,0.154305,0.569411,0.153678,0.581569,0.327164,0.576974,0.329622,0.553918,0.340015,0.560862,0.340079,0.592813,0.334038,0.588214,0.336587,0.556068,0.348864,0.563185,0.348923,0.600061,0.337623,0.595458,0.340228,0.557379,0.354134,0.564608,0.35419,0.601422,0.178862,0.610506,0.207219,0.622551,0.232103,0.556071,0.180556,0.536673,0.210327,0.52402,0.234073,0.584076,0.242925,0.584709,0.287953,0.579857,0.321859,0.590821,0.332338,0.564023,0.244201,0.561186,0.292764,0.558009,0.333088,0.559919,0.345707,
275,0.560449,0.352241,0.559465,0.345711,0.557962,0.333079,0.561053,0.292721,0.563935,0.244167,0.597752,0.337118,0.590813,0.332332,0.579918,0.32179,0.584803,0.288031,0.584103,0.242996,0.518149,0.241561,0.523834,0.23346,0.536655,0.210067,0.555977,0.18042,0.574758,0.177625,0.628165,0.241482,0.622858,0.232702,0.610813,0.207551,0.601546,0.178984,0.584703,0.176728,0.580978,0.137659,0.580123,0.160945,0.578793,0.171519,0.576041,0.179003,0.574783,0.196545,0.574611,0.208665,0.57454,0.218835,0.572617,0.230866,0.573582,0.239334,0.577373,0.156941,0.582056,0.152849,0.574327,0.152612,0.590773,0.154368,0.569279,0.153698,0.581649,0.32707,0.577023,0.329532,0.553882,0.339959,0.560845,0.340105,0.592824,0.334019,0.588191,0.336573,0.555614,0.348822,0.562753,0.348968,0.600029,0.337652,0.595391,0.340261,0.556661,0.354099,0.563913,0.354245,0.601546,0.178984,0.610813,0.207551,0.622858,0.232702,0.555977,0.18042,0.536655,0.210067,0.523834,0.23346,0.584103,0.242996,0.584803,0.288031,0.579918,0.32179,0.590813,0.332332,0.563935,0.244167,0.561053,0.292721,0.557962,0.333079,0.559465,0.345711,
276,0.559719,0.352242,0.558995,0.345711,0.557901,0.333073,0.560892,0.292689,0.563865,0.244143,0.597695,0.337156,0.590808,0.332328,0.579995,0.321722,0.584848,0.288078,0.584155,0.243073,0.517896,0.240846,0.523639,0.232846,0.536642,0.209824,0.555858,0.18032,0.574568,0.177586,0.628392,0.242204,0.623159,0.233302,0.611085,0.207883,0.60164,0.179103,0.584597,0.176735,0.580849,0.137678,0.579979,0.160958,0.578691,0.171514,0.576052,0.179,0.574844,0.196559,0.574664,0.208685,0.574577,0.218858,0.572701,0.230884,0.573603,0.239358,0.577,0.157044,0.58173,0.152945,0.574018,0.152685,0.590581,0.154429,0.56913,0.153693,0.58176,0.326977,0.577092,0.329443,0.553844,0.339911,0.560824,0.340133,0.592847,0.334002,0.58817,0.33656,0.555151,0.34878,0.562307,0.349006,0.599998,0.337683,0.595314,0.340297,0.55593,0.354058,0.563199,0.354287,0.60164,0.179103,0.611085,0.207883,0.623159,0.233302,0.555858,0.18032,0.536642,0.209824,0.523639,0.232846,0.584155,0.243073,0.584848,0.288078,0.579995,0.321722,0.590808,0.332328,0.563865,0.244143,0.560892,0.292689,0.557901,0.333073,0.558995,0.345711,
277,0.558981,0.352234,0.558524,0.345704,0.557852,0.333063,0.560755,0.292655,0.563769,0.244108,0.597644,0.337198,0.590809,0.332325,0.580077,0.321653,0.584915,0.288139,0.584165,0.243132,0.517631,0.240129,0.52345,0.232232,0.536637,0.20958,0.555766,0.180223,0.574391,0.177594,0.628614,0.24293,0.623408,0.233912,0.611358,0.208225,0.601723,0.179219,0.584491,0.176779,0.580686,0.13771,0.579828,0.16099,0.578591,0.171538,0.576047,0.179011,0.574868,0.196567,0.574677,0.208694,0.574573,0.218868,0.572741,0.23089,0.573586,0.239368,0.576618,0.157114,0.58139,0.153013,0.573695,0.152742,0.590375,0.154482,0.568968,0.153716,0.581877,0.326878,0.577169,0.329351,0.553815,0.339854,0.560806,0.340159,0.592876,0.333983,0.588157,0.336547,0.554688,0.348726,0.561855,0.34904,0.599972,0.337715,0.595243,0.340336,0.555192,0.354004,0.562473,0.354323,0.601723,0.179219,0.611358,0.208225,0.623408,0.233912,0.555766,0.180223,0.536637,0.20958,0.52345,0.232232,0.584165,0.243132,0.584915,0.288139,0.580077,0.321653,0.590809,0.332325,0.563769,0.244108,0.560755,0.292655,0.557852,0.333063,0.558524,0.345704,
278,0.558229,0.352213,0.558042,0.345687,0.557794,0.333049,0.560616,0.292611,0.563665,0.244069,0.597594,0.337239,0.590814,0.332318,0.580176,0.321569,0.584978,0.288187,0.584187,0.24321,0.517364,0.239409,0.523252,0.231626,0.536621,0.209339,0.55569,0.180155,0.574225,0.177586,0.628793,0.243677,0.623632,0.234525,0.611606,0.208563,0.601826,0.17934,0.584398,0.176821,0.580486,0.137741,0.57968,0.161019,0.578512,0.171556,0.576066,0.179015,0.574902,0.196569,0.574694,0.208699,0.574568,0.218876,0.572797,0.230908,0.573575,0.239387,0.576239,0.157202,0.581042,0.153087,0.573365,0.152818,0.59016,0.154518,0.568799,0.153756,0.581993,0.326778,0.577246,0.329242,0.553781,0.339795,0.560778,0.340182,0.592901,0.33397,0.58814,0.336527,0.554216,0.348664,0.56139,0.349065,0.599944,0.337755,0.595172,0.340368,0.554445,0.353937,0.561732,0.354347,0.601826,0.17934,0.611606,0.208563,0.623632,0.234525,0.55569,0.180155,0.536621,0.209339,0.523252,0.231626,0.584187,0.24321,0.584978,0.288187,0.580176,0.321569,0.590814,0.332318,0.563665,0.244069,0.560616,0.292611,0.557794,0.333049,0.558042,0.345687,
279,0.557475,0.352185,0.557557,0.345668,0.557732,0.333038,0.56047,0.292577,0.563589,0.244042,0.597531,0.33729,0.590813,0.332314,0.580277,0.321482,0.585055,0.288265,0.584207,0.243274,0.517104,0.238695,0.523044,0.231021,0.536625,0.209124,0.555588,0.180104,0.574033,0.177585,0.628969,0.244408,0.623806,0.235147,0.611816,0.208914,0.601865,0.17945,0.584273,0.176855,0.580266,0.137765,0.579498,0.161043,0.578393,0.171572,0.576052,0.179025,0.57493,0.196581,0.574715,0.208713,0.574576,0.218892,0.572851,0.230921,0.573572,0.239404,0.575841,0.157268,0.580676,0.153147,0.573017,0.152875,0.589917,0.154552,0.568601,0.153783,0.582118,0.326667,0.577327,0.329126,0.553747,0.33974,0.560745,0.340207,0.592924,0.333957,0.588116,0.336508,0.553746,0.348599,0.56092,0.349086,0.599905,0.337804,0.595085,0.340411,0.553698,0.353864,0.560985,0.354362,0.601865,0.17945,0.611816,0.208914,0.623806,0.235147,0.555588,0.180104,0.536625,0.209124,0.523044,0.231021,0.584207,0.243274,0.585055,0.288265,0.580277,0.321482,0.590813,0.332314,0.563589,0.244042,0.56047,0.292577,0.557732,0.333038,0.557557,0.345668,
280,0.556747,0.352155,0.557099,0.345647,0.557705,0.333029,0.560367,0.292515,0.563501,0.244007,0.597506,0.337323,0.590848,0.332304,0.58041,0.321396,0.585137,0.288308,0.584222,0.243354,0.516831,0.237985,0.522846,0.230441,0.536663,0.208913,0.555478,0.180017,0.573834,0.17756,0.629093,0.245149,0.62397,0.235759,0.612015,0.209255,0.601895,0.179557,0.584139,0.176867,0.580035,0.137782,0.579308,0.161055,0.578269,0.171572,0.576039,0.179023,0.574962,0.196586,0.574742,0.208723,0.574586,0.218905,0.57291,0.230941,0.573567,0.239425,0.575414,0.157352,0.580283,0.153218,0.572645,0.152941,0.589657,0.154583,0.568396,0.1538,0.582277,0.326561,0.577444,0.329014,0.553743,0.339682,0.560736,0.340237,0.592983,0.333939,0.58813,0.336484,0.553302,0.34853,0.560471,0.349109,0.599905,0.337837,0.595038,0.340438,0.552977,0.353784,0.560259,0.354378,0.601895,0.179557,0.612015,0.209255,0.62397,0.235759,0.555478,0.180017,0.536663,0.208913,0.522846,0.230441,0.584222,0.243354,0.585137,0.288308,0.58041,0.321396,0.590848,0.332304,0.563501,0.244007,0.560367,0.292515,0.557705,0.333029,0.557099,0.345647,
281,0.555954,0.352094,0.556578,0.345605,0.557614,0.333009,0.560222,0.292498,0.563433,0.24398,0.597411,0.337389,0.590828,0.332307,0.580517,0.321304,0.58515,0.288374,0.584256,0.24342,0.516534,0.237256,0.522629,0.22984,0.536698,0.208706,0.555361,0.179945,0.573629,0.177571,0.629142,0.245917,0.624084,0.236398,0.612171,0.209613,0.6019,0.179695,0.583994,0.176908,0.579805,0.137813,0.57911,0.161086,0.578131,0.171597,0.576008,0.179036,0.574974,0.196595,0.574752,0.208733,0.574586,0.218917,0.572977,0.230959,0.573576,0.239444,0.574994,0.157413,0.579896,0.153276,0.57228,0.152994,0.589394,0.154625,0.568188,0.153829,0.582409,0.326451,0.577525,0.32889,0.553683,0.339617,0.560666,0.340257,0.592991,0.333937,0.588084,0.336468,0.5528,0.348442,0.559958,0.34911,0.599838,0.337904,0.594913,0.340491,0.552197,0.353677,0.559466,0.354363,0.6019,0.179695,0.612171,0.209613,0.624084,0.236398,0.555361,0.179945,0.536698,0.208706,0.522629,0.22984,0.584256,0.24342,0.58515,0.288374,0.580517,0.321304,0.590828,0.332307,0.563433,0.24398,0.560222,0.292498,0.557614,0.333009,0.556578,0.345605,
282,0.555188,0.352036,0.556087,0.345569,0.557555,0.333003,0.560084,0.29245,0.563358,0.243955,0.597351,0.337438,0.590838,0.332304,0.580646,0.321211,0.585175,0.288422,0.584272,0.243486,0.516243,0.236549,0.522422,0.229245,0.536758,0.208511,0.555248,0.179876,0.573419,0.177567,0.629115,0.246689,0.624189,0.237012,0.6123,0.209939,0.60189,0.179833,0.583843,0.17694,0.579549,0.137829,0.578902,0.161103,0.577993,0.17161,0.575979,0.179044,0.574986,0.196605,0.574759,0.208745,0.574581,0.218932,0.573031,0.230977,0.573572,0.239464,0.574552,0.15746,0.579485,0.153316,0.571892,0.153035,0.589112,0.154647,0.567966,0.153851,0.582556,0.326346,0.577626,0.328767,0.55366,0.33957,0.560629,0.340292,0.593024,0.333932,0.588067,0.336445,0.552333,0.348362,0.559474,0.349117,0.599803,0.337959,0.594827,0.340528,0.551448,0.353573,0.558699,0.35435,0.60189,0.179833,0.6123,0.209939,0.624189,0.237012,0.555248,0.179876,0.536758,0.208511,0.522422,0.229245,0.584272,0.243486,0.585175,0.288422,0.580646,0.321211,0.590838,0.332304,0.563358,0.243955,0.560084,0.29245,0.557555,0.333003,0.556087,0.345569,
283,0.554425,0.35196,0.555597,0.345519,0.557497,0.332988,0.559928,0.29242,0.563267,0.243929,0.597281,0.337489,0.590844,0.332299,0.58078,0.321113,0.585245,0.288485,0.584269,0.243554,0.515955,0.235859,0.522216,0.228656,0.536803,0.208323,0.55516,0.179841,0.573216,0.177573,0.629055,0.247462,0.624235,0.237631,0.612414,0.210279,0.601864,0.179955,0.583693,0.176982,0.579269,0.137843,0.578689,0.161121,0.577856,0.17163,0.575949,0.17906,0.574993,0.196622,0.574761,0.208764,0.574569,0.218952,0.573076,0.230992,0.573554,0.239483,0.574098,0.157483,0.579059,0.153333,0.57149,0.153061,0.588817,0.154652,0.567736,0.153881,0.582715,0.32623,0.577735,0.328636,0.553641,0.339511,0.560589,0.340316,0.593057,0.333923,0.588047,0.336421,0.551869,0.348267,0.558987,0.34911,0.599761,0.338013,0.594729,0.340567,0.550703,0.353452,0.55793,0.354319,0.601864,0.179955,0.612414,0.210279,0.624235,0.237631,0.55516,0.179841,0.536803,0.208323,0.522216,0.228656,0.584269,0.243554,0.585245,0.288485,0.58078,0.321113,0.590844,0.332299,0.563267,0.243929,0.559928,0.29242,0.557497,0.332988,0.555597,0.345519,
