Frames,RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
307,0.451153,0.346941,0.437542,0.345039,0.41475,0.338698,0.409851,0.285264,0.393897,0.221493,0.380238,0.328425,0.37375,0.329838,0.364474,0.32658,0.38816,0.269995,0.386289,0.208954,0.449636,0.204021,0.430497,0.200277,0.377386,0.190676,0.382289,0.129767,0.390599,0.114108,0.391483,0.198494,0.386041,0.186691,0.374148,0.152558,0.377493,0.107309,0.38527,0.109265,0.380596,0.0494254,0.385565,0.0864162,0.383311,0.104223,0.374984,0.119366,0.374721,0.147894,0.377674,0.166056,0.381099,0.180687,0.37867,0.200804,0.386282,0.210393,0.412469,0.0745307,0.405222,0.0676191,0.405843,0.0709965,0.387581,0.0699998,0.388608,0.0798001,0.356421,0.334839,0.36458,0.339192,0.414132,0.351231,0.415128,0.345541,0.368028,0.332298,0.375975,0.336504,0.437047,0.352237,0.437745,0.346545,0.375545,0.328915,0.38337,0.33303,0.450927,0.35235,0.451444,0.346659,0.377493,0.107309,0.374148,0.152558,0.386041,0.186691,0.382289,0.129767,0.377386,0.190676,0.430497,0.200277,0.386289,0.208954,0.38816,0.269995,0.364474,0.32658,0.37375,0.329838,0.393897,0.221493,0.409851,0.285264,0.41475,0.338698,0.437542,0.345039,
308,0.451129,0.347151,0.437518,0.345174,0.414736,0.338701,0.409917,0.285357,0.394167,0.221545,0.380535,0.328554,0.374002,0.32969,0.364866,0.325923,0.389464,0.269658,0.387164,0.208852,0.44904,0.203953,0.429861,0.200253,0.376736,0.190788,0.382105,0.129904,0.390939,0.114189,0.393523,0.198492,0.387934,0.186676,0.375619,0.15249,0.378495,0.107237,0.385855,0.1093,0.381032,0.0494956,0.386011,0.0864826,0.383748,0.104271,0.375391,0.119383,0.375151,0.14789,0.378135,0.166043,0.381589,0.180671,0.379182,0.200746,0.386837,0.210355,0.412934,0.0746429,0.405722,0.0677049,0.406259,0.0711152,0.388145,0.0700305,0.38893,0.0799206,0.356545,0.333984,0.364561,0.338553,0.41407,0.351228,0.415186,0.345538,0.368202,0.332005,0.376011,0.336422,0.436969,0.352373,0.437786,0.346676,0.375832,0.328927,0.383523,0.333249,0.450848,0.352563,0.451485,0.346866,0.378495,0.107237,0.375619,0.15249,0.387934,0.186676,0.382105,0.129904,0.376736,0.190788,0.429861,0.200253,0.387164,0.208852,0.389464,0.269658,0.364866,0.325923,0.374002,0.32969,0.394167,0.221545,0.409917,0.285357,0.414736,0.338701,0.437518,0.345174,
309,0.451109,0.347314,0.437499,0.345284,0.414724,0.338718,0.410018,0.285415,0.394285,0.221629,0.380904,0.328661,0.374316,0.32952,0.365305,0.325264,0.390788,0.269335,0.388035,0.208743,0.4485,0.203886,0.429282,0.200227,0.376153,0.190932,0.381951,0.130076,0.391274,0.114272,0.395487,0.198511,0.389784,0.18666,0.377034,0.152445,0.379475,0.107196,0.38646,0.109325,0.381483,0.0495594,0.386462,0.0865485,0.384188,0.104319,0.375805,0.119396,0.375602,0.147874,0.378611,0.166018,0.382081,0.180645,0.379649,0.200661,0.387326,0.210316,0.413405,0.0747563,0.406227,0.0677934,0.406685,0.0712305,0.388706,0.0700671,0.389271,0.0800309,0.356722,0.333099,0.364574,0.337894,0.414026,0.351236,0.415234,0.345537,0.368445,0.331675,0.376097,0.336313,0.436909,0.352484,0.43782,0.346775,0.376199,0.328905,0.383738,0.333445,0.450786,0.352731,0.451517,0.34702,0.379475,0.107196,0.377034,0.152445,0.389784,0.18666,0.381951,0.130076,0.376153,0.190932,0.429282,0.200227,0.388035,0.208743,0.390788,0.269335,0.365305,0.325264,0.374316,0.32952,0.394285,0.221629,0.410018,0.285415,0.414724,0.338718,0.437499,0.345284,
310,0.451086,0.347458,0.437479,0.345376,0.414716,0.338712,0.410083,0.285504,0.394443,0.22169,0.381325,0.328757,0.374671,0.329335,0.365761,0.324592,0.392127,0.269014,0.38887,0.208674,0.448001,0.203829,0.428747,0.200212,0.375649,0.191013,0.381786,0.130164,0.391631,0.114392,0.397368,0.198536,0.391509,0.186678,0.378434,0.152399,0.380414,0.107129,0.387071,0.109379,0.381886,0.0496722,0.38692,0.086641,0.384651,0.10439,0.376229,0.119421,0.37601,0.147866,0.379031,0.166001,0.382518,0.180629,0.380098,0.2006,0.387811,0.21029,0.413862,0.0748512,0.406702,0.0678691,0.407099,0.0713515,0.389234,0.0701046,0.389624,0.0801946,0.356939,0.332198,0.364614,0.337207,0.413982,0.351229,0.41527,0.345537,0.368741,0.331332,0.376225,0.33618,0.43685,0.352575,0.43784,0.346871,0.376628,0.328877,0.384003,0.333623,0.450726,0.352875,0.451536,0.347167,0.380414,0.107129,0.378434,0.152399,0.391509,0.186678,0.381786,0.130164,0.375649,0.191013,0.428747,0.200212,0.38887,0.208674,0.392127,0.269014,0.365761,0.324592,0.374671,0.329335,0.394443,0.22169,0.410083,0.285504,0.414716,0.338712,0.437479,0.345376,
311,0.451068,0.347543,0.437461,0.345433,0.414703,0.338715,0.410162,0.285583,0.394605,0.221759,0.381814,0.328814,0.375089,0.329117,0.366268,0.323899,0.393519,0.268711,0.389632,0.208611,0.44753,0.203782,0.428247,0.200163,0.375181,0.191127,0.381728,0.130316,0.392018,0.114501,0.399189,0.198585,0.39319,0.186711,0.379762,0.152372,0.381333,0.107084,0.387668,0.109431,0.382291,0.0497786,0.387383,0.0867269,0.385125,0.104456,0.376674,0.119451,0.376444,0.147868,0.379471,0.165994,0.382966,0.180621,0.380537,0.200546,0.388269,0.210273,0.414323,0.0749432,0.407185,0.067941,0.407513,0.0714687,0.389776,0.0701362,0.389971,0.0803521,0.357228,0.331274,0.364718,0.336485,0.413954,0.35123,0.415302,0.345543,0.369112,0.330958,0.376419,0.336004,0.436809,0.352631,0.43786,0.346931,0.377133,0.328814,0.384337,0.333756,0.450683,0.35296,0.451553,0.347255,0.381333,0.107084,0.379762,0.152372,0.39319,0.186711,0.381728,0.130316,0.375181,0.191127,0.428247,0.200163,0.389632,0.208611,0.393519,0.268711,0.366268,0.323899,0.375089,0.329117,0.394605,0.221759,0.410162,0.285583,0.414703,0.338715,0.437461,0.345433,
312,0.451048,0.347612,0.437442,0.34548,0.41469,0.338714,0.410254,0.285636,0.394771,0.221784,0.382386,0.328836,0.37558,0.328876,0.366818,0.323215,0.394882,0.268419,0.390454,0.208505,0.447105,0.203704,0.427789,0.200118,0.374766,0.191282,0.381707,0.130495,0.392318,0.114615,0.400947,0.198627,0.394779,0.186763,0.381059,0.15235,0.382208,0.10704,0.3882,0.10947,0.382735,0.0498827,0.387805,0.0868225,0.385527,0.104528,0.377043,0.119478,0.376815,0.147854,0.379862,0.165964,0.383379,0.180585,0.380981,0.200463,0.38875,0.210216,0.414769,0.0750945,0.407657,0.0680623,0.407929,0.0716286,0.390284,0.0701907,0.39032,0.0805131,0.357588,0.330364,0.364887,0.33576,0.413925,0.351229,0.415315,0.345554,0.36957,0.330568,0.376695,0.335797,0.436771,0.352676,0.437864,0.346986,0.37773,0.328722,0.384758,0.333844,0.450644,0.353026,0.451557,0.347331,0.382208,0.10704,0.381059,0.15235,0.394779,0.186763,0.381707,0.130495,0.374766,0.191282,0.427789,0.200118,0.390454,0.208505,0.394882,0.268419,0.366818,0.323215,0.37558,0.328876,0.394771,0.221784,0.410254,0.285636,0.41469,0.338714,0.437442,0.34548,
313,0.45104,0.347649,0.437433,0.345513,0.414678,0.338737,0.410358,0.285712,0.395018,0.221828,0.38305,0.328805,0.376155,0.328598,0.36743,0.322528,0.396291,0.268136,0.391075,0.208448,0.446717,0.203694,0.427389,0.200018,0.374433,0.191387,0.381644,0.130611,0.392644,0.114698,0.402601,0.198714,0.396298,0.186817,0.382351,0.152338,0.383014,0.106986,0.388711,0.109506,0.383187,0.0499804,0.388225,0.0869053,0.385929,0.104587,0.377434,0.119512,0.37724,0.147864,0.380304,0.165963,0.383828,0.18058,0.381416,0.200421,0.389187,0.210197,0.415216,0.0752496,0.408135,0.068181,0.408344,0.0717944,0.390803,0.0702252,0.390661,0.0806773,0.358036,0.32945,0.365138,0.335021,0.413916,0.351246,0.415343,0.345558,0.370124,0.330143,0.377063,0.335544,0.436753,0.352711,0.437883,0.347007,0.378427,0.328581,0.385275,0.333874,0.450624,0.353068,0.451575,0.347358,0.383014,0.106986,0.382351,0.152338,0.396298,0.186817,0.381644,0.130611,0.374433,0.191387,0.427389,0.200018,0.391075,0.208448,0.396291,0.268136,0.36743,0.322528,0.376155,0.328598,0.395018,0.221828,0.410358,0.285712,0.414678,0.338737,0.437433,0.345513,
314,0.451017,0.347658,0.437407,0.345541,0.414645,0.338778,0.410471,0.285804,0.395186,0.221925,0.383844,0.32881,0.376829,0.328347,0.368064,0.321895,0.397587,0.267849,0.391638,0.208453,0.446375,0.203647,0.427027,0.199947,0.374151,0.191499,0.381585,0.130749,0.393053,0.114846,0.404214,0.198819,0.397762,0.186903,0.383489,0.152356,0.383922,0.106989,0.389306,0.109607,0.383569,0.0501495,0.388692,0.0870339,0.386416,0.104691,0.377896,0.11958,0.37767,0.147906,0.380723,0.166,0.384236,0.180619,0.381795,0.200422,0.389559,0.21023,0.415667,0.0753628,0.408598,0.068276,0.408754,0.0719494,0.391318,0.0702814,0.391027,0.0809016,0.358533,0.328567,0.365404,0.334319,0.413896,0.351292,0.415336,0.345618,0.370796,0.329734,0.377516,0.335314,0.43673,0.352738,0.437873,0.347049,0.379271,0.328469,0.385907,0.333939,0.450603,0.353073,0.451566,0.347378,0.383922,0.106989,0.383489,0.152356,0.397762,0.186903,0.381585,0.130749,0.374151,0.191499,0.427027,0.199947,0.391638,0.208453,0.397587,0.267849,0.368064,0.321895,0.376829,0.328347,0.395186,0.221925,0.410471,0.285804,0.414645,0.338778,0.437407,0.345541,
315,0.451035,0.347642,0.437423,0.345534,0.414657,0.338782,0.410614,0.285837,0.395372,0.221948,0.384716,0.328802,0.3776,0.328077,0.368832,0.32121,0.398975,0.267549,0.392331,0.208347,0.446062,0.203526,0.426682,0.19986,0.373922,0.191591,0.381621,0.130832,0.393337,0.114927,0.405705,0.198955,0.39918,0.18696,0.384645,0.152339,0.384666,0.106941,0.38981,0.109643,0.384007,0.0502503,0.389098,0.087112,0.3868,0.104739,0.378253,0.119588,0.378032,0.147891,0.381099,0.165978,0.384626,0.180592,0.382206,0.200352,0.389992,0.210178,0.416098,0.0755055,0.409052,0.0683831,0.409164,0.0721095,0.391796,0.0703039,0.391381,0.081071,0.359176,0.327659,0.365831,0.33356,0.413916,0.351296,0.41536,0.345626,0.371568,0.329325,0.378082,0.335054,0.436749,0.352731,0.437895,0.347045,0.380192,0.328361,0.386629,0.333978,0.450622,0.353057,0.451589,0.347364,0.384666,0.106941,0.384645,0.152339,0.39918,0.18696,0.381621,0.130832,0.373922,0.191591,0.426682,0.19986,0.392331,0.208347,0.398975,0.267549,0.368832,0.32121,0.3776,0.328077,0.395372,0.221948,0.410614,0.285837,0.414657,0.338782,0.437423,0.345534,
316,0.451047,0.347627,0.437435,0.345526,0.41467,0.338776,0.410664,0.285856,0.395566,0.221897,0.385667,0.328732,0.378455,0.327782,0.369702,0.320573,0.400381,0.267304,0.392728,0.208205,0.44578,0.203438,0.426381,0.199729,0.373746,0.191664,0.381584,0.130895,0.393643,0.114948,0.407132,0.19908,0.400527,0.187014,0.38577,0.152316,0.385398,0.106873,0.390336,0.109616,0.384454,0.0502858,0.38952,0.0871253,0.387203,0.104723,0.378634,0.119532,0.378411,0.147811,0.381472,0.165893,0.384988,0.180504,0.38253,0.200229,0.390298,0.210072,0.416543,0.0755747,0.409517,0.0684179,0.409589,0.0721984,0.392282,0.0702586,0.391757,0.0811759,0.359925,0.326767,0.36635,0.332833,0.413929,0.351292,0.415363,0.345625,0.372428,0.328874,0.378725,0.334766,0.436763,0.352722,0.4379,0.347039,0.381197,0.328177,0.387424,0.333956,0.450639,0.353041,0.451597,0.347352,0.385398,0.106873,0.38577,0.152316,0.400527,0.187014,0.381584,0.130895,0.373746,0.191664,0.426381,0.199729,0.392728,0.208205,0.400381,0.267304,0.369702,0.320573,0.378455,0.327782,0.395566,0.221897,0.410664,0.285856,0.41467,0.338776,0.437435,0.345526,
317,0.451043,0.347572,0.437426,0.345511,0.414645,0.338817,0.410918,0.285927,0.395746,0.221892,0.386795,0.328551,0.379439,0.327476,0.370547,0.320077,0.401627,0.267178,0.39339,0.208008,0.445515,0.203295,0.426091,0.199571,0.373579,0.191799,0.381655,0.131037,0.393993,0.115122,0.408544,0.199217,0.401785,0.187094,0.386837,0.152307,0.386129,0.106839,0.390802,0.109707,0.384842,0.050449,0.389936,0.0872675,0.387619,0.104846,0.379007,0.119608,0.378718,0.147839,0.381771,0.165893,0.385297,0.18048,0.382899,0.200142,0.390705,0.209974,0.416961,0.0757222,0.409943,0.0685491,0.409986,0.0723688,0.392731,0.0703544,0.392123,0.0813812,0.360745,0.326095,0.366978,0.332267,0.413935,0.351338,0.415354,0.345682,0.373448,0.328462,0.379564,0.33446,0.436772,0.352706,0.437894,0.347035,0.38239,0.327919,0.388443,0.333805,0.450651,0.352983,0.451592,0.347306,0.386129,0.106839,0.386837,0.152307,0.401785,0.187094,0.381655,0.131037,0.373579,0.191799,0.426091,0.199571,0.39339,0.208008,0.401627,0.267178,0.370547,0.320077,0.379439,0.327476,0.395746,0.221892,0.410918,0.285927,0.414645,0.338817,0.437426,0.345511,
318,0.451045,0.347521,0.437425,0.345484,0.414641,0.338812,0.411098,0.285952,0.395978,0.221858,0.388056,0.32831,0.380546,0.327122,0.371466,0.319558,0.40286,0.266964,0.393869,0.207861,0.44529,0.203128,0.425842,0.199402,0.373455,0.191892,0.381679,0.13113,0.394309,0.11523,0.409924,0.199337,0.402995,0.187196,0.38779,0.152296,0.386941,0.106812,0.391311,0.109766,0.385243,0.0505689,0.390359,0.0873552,0.388034,0.104904,0.379375,0.119611,0.379016,0.147816,0.382054,0.165862,0.385581,0.180441,0.383221,0.200067,0.391051,0.209888,0.417387,0.0758368,0.410385,0.0686378,0.410385,0.0725112,0.393207,0.0703824,0.392478,0.0815586,0.361673,0.325433,0.367726,0.331686,0.413941,0.351345,0.415335,0.345723,0.374603,0.328023,0.380549,0.334103,0.436785,0.352674,0.43788,0.347038,0.383719,0.327617,0.389611,0.333585,0.450667,0.352921,0.451582,0.34728,0.386941,0.106812,0.38779,0.152296,0.402995,0.187196,0.381679,0.13113,0.373455,0.191892,0.425842,0.199402,0.393869,0.207861,0.40286,0.266964,0.371466,0.319558,0.380546,0.327122,0.395978,0.221858,0.411098,0.285952,0.414641,0.338812,0.437425,0.345484,
319,0.451059,0.34746,0.437437,0.345452,0.414646,0.33882,0.411199,0.285957,0.396192,0.221839,0.389428,0.328029,0.381755,0.326759,0.37242,0.3191,0.404046,0.26679,0.394372,0.207778,0.445073,0.202935,0.425606,0.199194,0.373338,0.191974,0.381714,0.131219,0.394561,0.115251,0.411212,0.199455,0.404165,0.187291,0.388723,0.152278,0.38765,0.106754,0.391765,0.109749,0.385672,0.0506316,0.390725,0.0873909,0.388373,0.104905,0.379713,0.119583,0.3794,0.147765,0.382454,0.165805,0.385983,0.180382,0.3836,0.199977,0.391418,0.209823,0.417787,0.075973,0.410817,0.0687292,0.410763,0.07266,0.393668,0.0703634,0.392789,0.0816975,0.362679,0.324864,0.368567,0.331178,0.413962,0.351356,0.415324,0.345739,0.375874,0.327594,0.381666,0.333737,0.436812,0.352642,0.437875,0.347012,0.385163,0.327288,0.390906,0.333319,0.450699,0.352857,0.451581,0.347223,0.38765,0.106754,0.388723,0.152278,0.404165,0.187291,0.381714,0.131219,0.373338,0.191974,0.425606,0.199194,0.394372,0.207778,0.404046,0.26679,0.37242,0.3191,0.381755,0.326759,0.396192,0.221839,0.411199,0.285957,0.414646,0.33882,0.437437,0.345452,
320,0.451056,0.347415,0.437432,0.345425,0.414643,0.338801,0.411417,0.285965,0.396355,0.221808,0.390932,0.327724,0.38309,0.326399,0.373464,0.318673,0.405197,0.266604,0.39471,0.207654,0.444879,0.202698,0.425386,0.198978,0.373246,0.192026,0.381804,0.131278,0.394947,0.115415,0.412462,0.199555,0.405269,0.187389,0.389624,0.152247,0.388397,0.106671,0.392318,0.109867,0.385991,0.050792,0.391185,0.0875044,0.388861,0.104993,0.380117,0.119596,0.379616,0.14775,0.382614,0.16579,0.386126,0.180362,0.3838,0.19993,0.391653,0.209755,0.418207,0.0760322,0.41124,0.0687827,0.411136,0.0727679,0.394152,0.0704077,0.393134,0.0818949,0.363805,0.324368,0.369549,0.330715,0.41396,0.351354,0.41529,0.345792,0.377278,0.327194,0.382936,0.333371,0.436819,0.352608,0.437849,0.347034,0.386738,0.326956,0.392355,0.333023,0.450711,0.352795,0.45156,0.347217,0.388397,0.106671,0.389624,0.152247,0.405269,0.187389,0.381804,0.131278,0.373246,0.192026,0.425386,0.198978,0.39471,0.207654,0.405197,0.266604,0.373464,0.318673,0.38309,0.326399,0.396355,0.221808,0.411417,0.285965,0.414643,0.338801,0.437432,0.345425,
321,0.451052,0.347365,0.437427,0.345396,0.414638,0.338788,0.411635,0.285968,0.396455,0.221725,0.392548,0.327377,0.384524,0.326034,0.374557,0.318273,0.406316,0.266462,0.395146,0.207436,0.444704,0.202401,0.425178,0.198741,0.373146,0.192119,0.381869,0.131385,0.395242,0.115504,0.413661,0.199661,0.406342,0.187473,0.390461,0.152208,0.389116,0.106608,0.392779,0.109885,0.386381,0.0508718,0.391583,0.0875648,0.389247,0.105028,0.380457,0.119571,0.379881,0.147681,0.382855,0.165702,0.386359,0.180261,0.384053,0.199778,0.391918,0.209603,0.418612,0.076129,0.411663,0.0688556,0.411515,0.0728805,0.39461,0.0704257,0.393466,0.0820223,0.365023,0.323965,0.370658,0.3303,0.413959,0.351347,0.415259,0.3458,0.37879,0.32683,0.384349,0.332999,0.436824,0.352575,0.437824,0.347017,0.388424,0.326612,0.393948,0.332673,0.450722,0.35274,0.451539,0.347179,0.389116,0.106608,0.390461,0.152208,0.406342,0.187473,0.381869,0.131385,0.373146,0.192119,0.425178,0.198741,0.395146,0.207436,0.406316,0.266462,0.374557,0.318273,0.384524,0.326034,0.396455,0.221725,0.411635,0.285968,0.414638,0.338788,0.437427,0.345396,
322,0.451041,0.347318,0.437414,0.345373,0.414623,0.338793,0.411796,0.285929,0.396738,0.221672,0.394282,0.327025,0.386054,0.325704,0.375719,0.317954,0.407324,0.266297,0.395615,0.207305,0.444544,0.202092,0.424988,0.198495,0.373076,0.192149,0.381931,0.131406,0.395429,0.115476,0.414785,0.199775,0.407368,0.187553,0.391308,0.152139,0.389792,0.106509,0.393104,0.10983,0.386845,0.0508872,0.391889,0.0875697,0.389497,0.105,0.380715,0.11953,0.380217,0.147625,0.383221,0.165637,0.386739,0.180188,0.384433,0.199676,0.392296,0.209507,0.418981,0.0763112,0.412084,0.0689783,0.411872,0.0730494,0.395056,0.0703982,0.393731,0.0821199,0.366326,0.323638,0.371848,0.329967,0.413953,0.351357,0.41522,0.345822,0.380406,0.326498,0.385862,0.332663,0.436825,0.352551,0.437791,0.347006,0.390238,0.326259,0.395664,0.332317,0.450728,0.352689,0.451512,0.347141,0.389792,0.106509,0.391308,0.152139,0.407368,0.187553,0.381931,0.131406,0.373076,0.192149,0.424988,0.198495,0.395615,0.207305,0.407324,0.266297,0.375719,0.317954,0.386054,0.325704,0.396738,0.221672,0.411796,0.285929,0.414623,0.338793,0.437414,0.345373,
323,0.451027,0.347289,0.437402,0.345345,0.414619,0.338755,0.411969,0.285899,0.396959,0.221575,0.396128,0.326666,0.387695,0.325374,0.376952,0.317661,0.408333,0.266141,0.395981,0.207183,0.444402,0.201728,0.42481,0.198234,0.372984,0.192218,0.382029,0.131507,0.395732,0.11554,0.415872,0.199894,0.408369,0.187612,0.392083,0.152061,0.390447,0.106416,0.393554,0.109835,0.387218,0.0509526,0.392281,0.087611,0.389882,0.105016,0.381059,0.11949,0.380486,0.147548,0.383468,0.16555,0.386981,0.180096,0.384704,0.199569,0.392583,0.209398,0.419373,0.0763991,0.412503,0.0690394,0.412226,0.0731533,0.395531,0.0703958,0.394024,0.082235,0.367729,0.323363,0.373146,0.32967,0.413937,0.351319,0.415185,0.345783,0.382143,0.326181,0.387504,0.332327,0.436813,0.352523,0.437759,0.346976,0.392164,0.32591,0.397502,0.331951,0.450721,0.352659,0.451485,0.347111,0.390447,0.106416,0.392083,0.152061,0.408369,0.187612,0.382029,0.131507,0.372984,0.192218,0.42481,0.198234,0.395981,0.207183,0.408333,0.266141,0.376952,0.317661,0.387695,0.325374,0.396959,0.221575,0.411969,0.285899,0.414619,0.338755,0.437402,0.345345,
324,0.451001,0.347272,0.437373,0.345349,0.414586,0.338784,0.412086,0.28589,0.397224,0.221496,0.398074,0.326278,0.389423,0.325051,0.378243,0.31741,0.409227,0.265985,0.396434,0.206971,0.444273,0.201398,0.42466,0.197929,0.372924,0.192214,0.38191,0.131475,0.395931,0.115512,0.416894,0.199986,0.409304,0.187662,0.392862,0.151963,0.391093,0.106307,0.39393,0.109784,0.387677,0.0509448,0.392613,0.0876014,0.390166,0.104978,0.38134,0.119425,0.380814,0.147471,0.383815,0.165466,0.387336,0.18,0.385065,0.199431,0.392944,0.209254,0.419755,0.0765362,0.412931,0.0691286,0.412594,0.0732748,0.395987,0.0703658,0.394311,0.0822915,0.369216,0.323155,0.374541,0.329423,0.413914,0.351349,0.415139,0.345811,0.383975,0.325888,0.389254,0.331999,0.436795,0.352527,0.437718,0.346979,0.394195,0.325544,0.399457,0.331552,0.450706,0.352643,0.451447,0.347094,0.391093,0.106307,0.392862,0.151963,0.409304,0.187662,0.38191,0.131475,0.372924,0.192214,0.42466,0.197929,0.396434,0.206971,0.409227,0.265985,0.378243,0.31741,0.389423,0.325051,0.397224,0.221496,0.412086,0.28589,0.414586,0.338784,0.437373,0.345349,
325,0.450956,0.347259,0.437329,0.345333,0.41455,0.338753,0.412304,0.285844,0.397425,0.221414,0.40012,0.325883,0.39124,0.324742,0.379598,0.317186,0.410153,0.265856,0.396736,0.206875,0.444154,0.201029,0.42452,0.19759,0.372868,0.192237,0.381933,0.131493,0.396166,0.115517,0.417882,0.200088,0.410217,0.187693,0.393575,0.151867,0.39177,0.106218,0.394314,0.109737,0.388075,0.0509434,0.392946,0.0876025,0.390473,0.104958,0.381641,0.119372,0.381136,0.147385,0.384137,0.165369,0.387649,0.1799,0.385345,0.199315,0.393206,0.209156,0.420115,0.0766454,0.413334,0.0692019,0.412924,0.0733704,0.396443,0.0703534,0.394558,0.0823377,0.370791,0.322996,0.376028,0.32921,0.413865,0.351318,0.415076,0.345778,0.385904,0.325621,0.391107,0.331682,0.436749,0.352511,0.437658,0.346961,0.396331,0.325181,0.401523,0.331141,0.450665,0.35263,0.451391,0.347079,0.39177,0.106218,0.393575,0.151867,0.410217,0.187693,0.381933,0.131493,0.372868,0.192237,0.42452,0.19759,0.396736,0.206875,0.410153,0.265856,0.379598,0.317186,0.39124,0.324742,0.397425,0.221414,0.412304,0.285844,0.41455,0.338753,0.437329,0.345333,
326,0.450919,0.347271,0.437293,0.345345,0.414519,0.338757,0.412351,0.285824,0.397813,0.22127,0.402235,0.325456,0.39313,0.324432,0.381006,0.316999,0.410946,0.265701,0.397251,0.206662,0.444034,0.200648,0.424384,0.197236,0.372799,0.192265,0.381986,0.131521,0.396309,0.115483,0.418815,0.200181,0.411093,0.187705,0.394323,0.151754,0.392384,0.106069,0.394576,0.10966,0.388525,0.0509264,0.393221,0.0875906,0.390682,0.104919,0.381844,0.119306,0.381388,0.147295,0.384425,0.165262,0.387971,0.179777,0.385742,0.199172,0.39364,0.208989,0.420452,0.0768279,0.413732,0.0693276,0.413246,0.073522,0.396878,0.0703354,0.39478,0.0823868,0.372445,0.322911,0.377618,0.329046,0.413824,0.351318,0.415027,0.345761,0.387912,0.325377,0.39306,0.331364,0.43671,0.352525,0.437612,0.346959,0.398535,0.324803,0.403679,0.330692,0.45063,0.352647,0.45135,0.34708,0.392384,0.106069,0.394323,0.151754,0.411093,0.187705,0.381986,0.131521,0.372799,0.192265,0.424384,0.197236,0.397251,0.206662,0.410946,0.265701,0.381006,0.316999,0.39313,0.324432,0.397813,0.22127,0.412351,0.285824,0.414519,0.338757,0.437293,0.345345,
327,0.450862,0.347293,0.437237,0.345358,0.414472,0.338742,0.412487,0.285825,0.397884,0.221214,0.404421,0.325044,0.395088,0.324138,0.382468,0.316837,0.41173,0.265547,0.397592,0.206538,0.443915,0.200231,0.424251,0.196823,0.37274,0.192275,0.38213,0.131547,0.396542,0.11545,0.41972,0.200245,0.411944,0.187706,0.395004,0.151643,0.393014,0.105926,0.394954,0.109594,0.388903,0.0509099,0.393542,0.0875644,0.390982,0.104869,0.382146,0.119229,0.38172,0.147197,0.384753,0.165158,0.388283,0.179672,0.385998,0.19903,0.393865,0.208881,0.420793,0.0769151,0.41412,0.0693756,0.413555,0.0736021,0.397325,0.0702863,0.395005,0.0824238,0.374169,0.32285,0.379269,0.328906,0.413759,0.351303,0.414962,0.345747,0.389997,0.325149,0.395082,0.331061,0.436646,0.352538,0.437548,0.346973,0.400816,0.32444,0.405904,0.330256,0.45057,0.352669,0.45129,0.347102,0.393014,0.105926,0.395004,0.151643,0.411944,0.187706,0.38213,0.131547,0.37274,0.192275,0.424251,0.196823,0.397592,0.206538,0.41173,0.265547,0.382468,0.316837,0.395088,0.324138,0.397884,0.221214,0.412487,0.285825,0.414472,0.338742,0.437237,0.345358,
328,0.450805,0.347313,0.43718,0.345372,0.414422,0.338735,0.412593,0.285792,0.398108,0.221119,0.406662,0.324614,0.397112,0.323839,0.384011,0.316686,0.412471,0.2654,0.398027,0.206357,0.443822,0.199801,0.424148,0.196412,0.372698,0.192285,0.382245,0.131559,0.396739,0.115431,0.420598,0.20031,0.412747,0.18771,0.395632,0.151521,0.393686,0.105819,0.395282,0.109546,0.389262,0.0508939,0.393837,0.087547,0.391249,0.104831,0.3824,0.11916,0.381975,0.14711,0.385017,0.165063,0.388557,0.179569,0.386306,0.198898,0.394188,0.208744,0.42111,0.0770097,0.414482,0.0694341,0.413842,0.0736832,0.397743,0.0702565,0.395212,0.0824535,0.37598,0.322802,0.381009,0.328776,0.413695,0.351294,0.414896,0.345732,0.39215,0.324918,0.397175,0.330753,0.436583,0.352552,0.437483,0.346981,0.403154,0.324061,0.408188,0.329801,0.450512,0.35269,0.451229,0.347118,0.393686,0.105819,0.395632,0.151521,0.412747,0.18771,0.382245,0.131559,0.372698,0.192285,0.424148,0.196412,0.398027,0.206357,0.412471,0.2654,0.384011,0.316686,0.397112,0.323839,0.398108,0.221119,0.412593,0.285792,0.414422,0.338735,0.43718,0.345372,
